% Model,SmartRoom.mph
% Version,COMSOL 6.1.0.282
% Date,"May 4 2023, 15:48"
% Table,coarse 3x3x3 30s - Interesting Points 3x3x3
% Time (s),"Temperature (degC), Point: (0.15, 0.15, 0)","Temperature (degC), Point: (5, 0.15, 0)","Temperature (degC), Point: (9.85, 0.15, 0)","Temperature (degC), Point: (0.15, 3, 0)","Temperature (degC), Point: (5, 3, 0)","Temperature (degC), Point: (9.85, 3, 0)","Temperature (degC), Point: (0.15, 5.85, 0)","Temperature (degC), Point: (5, 5.85, 0)","Temperature (degC), Point: (9.85, 5.85, 0)","Temperature (degC), Point: (0.15, 0.15, 1.5)","Temperature (degC), Point: (5, 0.15, 1.5)","Temperature (degC), Point: (9.85, 0.15, 1.5)","Temperature (degC), Point: (0.15, 3, 1.5)","Temperature (degC), Point: (5, 3, 1.5)","Temperature (degC), Point: (9.85, 3, 1.5)","Temperature (degC), Point: (0.15, 5.85, 1.5)","Temperature (degC), Point: (5, 5.85, 1.5)","Temperature (degC), Point: (9.85, 5.85, 1.5)","Temperature (degC), Point: (0.15, 0.15, 3)","Temperature (degC), Point: (5, 0.15, 3)","Temperature (degC), Point: (9.85, 0.15, 3)","Temperature (degC), Point: (0.15, 3, 3)","Temperature (degC), Point: (5, 3, 3)","Temperature (degC), Point: (9.85, 3, 3)","Temperature (degC), Point: (0.15, 5.85, 3)","Temperature (degC), Point: (5, 5.85, 3)","Temperature (degC), Point: (9.85, 5.85, 3)","Температура окружающей среды (degC), Point: (0, 0, 0)"
34080,19.748514839334177,20.155922635988418,19.70886362991928,20.15018323159927,21.400546198694826,20.294142054342274,20.01267088349681,20.32495253508057,19.788932180626773,19.03257928424648,19.364394285119943,19.250251125061766,19.36857327356654,19.940461182063302,19.317105867808493,19.21072251616738,20.331525623421953,19.51854735167956,19.19077335309271,19.174364570418618,19.086770420031257,19.15551140418586,18.94199795908571,19.09910535853436,19.180569574091805,19.360767136802735,19.117769739021753,21.30000000000001
34110,19.75248261398417,20.15999679811705,19.712995831239937,20.154208772597087,21.40128231456771,20.29863556274927,20.017861781050158,20.329530004335425,19.793381372497436,19.036666429598313,19.36859304073039,19.25466304844565,19.372844521794093,19.940422205406207,19.321005124910812,19.21525197746422,20.33986230661418,19.52394546454292,19.195953977598833,19.178684563001525,19.091679205413868,19.15973627001995,18.944194096336673,19.102893520445093,19.185584553568503,19.36616925100725,19.12274812884516,21.30000000000001
34140,19.75645038863405,20.16407096024568,19.717128032560595,20.158234313594846,21.40201843044065,20.30312907115615,20.02305267860345,20.334107473590336,19.79783056436804,19.040753574950145,19.37279179634072,19.25907497182959,19.377115770021646,19.940383228749113,19.32490438201313,19.21978143876106,20.348198989806463,19.529343577406223,19.2011346021049,19.18300455558449,19.09658799079648,19.163961135854038,18.94639023358758,19.106681682355884,19.1905995330452,19.371571365211764,19.127726518668567,21.30000000000001
34170,19.76041816328393,20.168145122374312,19.721260233881253,20.162259854592605,21.40275454631353,20.307622579563088,20.02824357615674,20.33868494284519,19.802279756238704,19.044840720302034,19.37699055195111,19.263486895213532,19.3813870182492,19.940344252092018,19.32880363911545,19.224310900057958,20.356535672998803,19.534741690269527,19.206315226611025,19.187324548167396,19.10149677617909,19.168186001688127,18.948586370838484,19.11046984426656,19.195614512521956,19.37697347941628,19.132704908491974,21.19999999999999
34200,19.764385937933866,20.172219284502944,19.72539243520191,20.166285395590364,21.40349066218647,20.31211608796997,20.033434473710145,20.343262412100103,19.806728948109367,19.04892786565381,19.3811893075615,19.267898818597473,19.385658266476753,19.94030527543498,19.33270289621771,19.228840361354855,20.36487235619103,19.540139803132888,19.211495851117093,19.191644540750303,19.1064055615617,19.17241086752216,18.950782508089446,19.114258006177295,19.200629491998654,19.38237559362068,19.13768329831538,21.19999999999999
34230,19.768353712583746,20.176293446631576,19.72952463652257,20.17031093658818,21.40422677805941,20.31660959637685,20.03862537126338,20.3478398813549,19.811178139980086,19.05301501100564,19.385388063171945,19.272310741981357,19.389929514704363,19.940266298777885,19.336602153319973,19.233369822651696,20.373209039383312,19.545537915996192,19.216676475623217,19.195964533333267,19.11131434694437,19.17663573335625,18.95297864534035,19.11804616808803,19.205644471475466,19.387777707825194,19.142661688138787,21.19999999999999
34260,19.772321487233626,20.180367608760093,19.733656837843228,20.17433647758594,21.404962893932293,20.321103104783788,20.043816268816727,20.352417350609812,19.815627331850692,19.057102156357473,19.389586818782277,19.276722665365185,19.39420076293186,19.94022732212079,19.34050141042229,19.237899283948536,20.381545722575595,19.550936028859553,19.22185710012934,19.200284525916175,19.11622313232698,19.18086059919034,18.955174782591314,19.121834329998762,19.210659450952107,19.39317982202965,19.147640077962137,21.19999999999999
34290,19.776289261883562,20.18444177088878,19.737789039163886,20.178362018583698,21.40569900980529,20.32559661319067,20.049007166370018,20.356994819864667,19.82007652372141,19.061189301709305,19.393785574392666,19.281134588749183,19.39847201115947,19.940188345463696,19.344400667524667,19.242428745245434,20.38988240576782,19.556334141722857,19.227037724635466,19.20460451849914,19.12113191770959,19.18508546502443,18.95737091984222,19.125622491909496,19.215674430428862,19.398581936234166,19.152618467785544,21.19999999999999
34320,19.780257036533442,20.188515933017413,19.741921240484487,20.182387559581457,21.406435125678172,20.33009012159755,20.054198063923366,20.361572289119522,19.824525715592017,19.065276447061137,19.397984330003055,19.285546512133124,19.402743259386966,19.940149368806658,19.34829992462693,19.24695820654233,20.39821908896016,19.56173225458616,19.23221834914159,19.208924511082046,19.1260407030922,19.18931033085846,18.95956705709318,19.129410653820173,19.220689409905617,19.403984050438623,19.15759685760895,21.19999999999999
34350,19.78422481118338,20.192590095145988,19.746053441805145,20.186413100579273,21.40717124155111,20.334583630004488,20.059388961476657,20.366149758374434,19.82897490746268,19.06936359241297,19.402183085613444,19.289958435517008,19.407014507614576,19.940110392149563,19.352199181729134,19.25148766783917,20.406555772152444,19.567130367449522,19.237398973647657,19.213244503664953,19.130949488474812,19.19353519669255,18.96176319434403,19.133198815730907,19.225704389382315,19.40938616464308,19.1625752474323,21.19999999999999
34380,19.788192585833258,20.19666425727462,19.750185643125803,20.190438641577032,21.40790735742405,20.339077138411312,20.064579859030005,20.37072722762929,19.833424099333342,19.0734507377648,19.406381841223833,19.29437035890095,19.41128575584213,19.94007141549247,19.356098438831452,19.25601712913607,20.414892455344784,19.572528480312826,19.242579598153725,19.21756449624786,19.13585827385748,19.19776006252664,18.963959331594992,19.13698697764164,19.230719368859013,19.414788278847595,19.167553637255708,21
34410,19.792160360483194,20.20073841940325,19.754317844446405,20.19446418257479,21.408643473296934,20.343570646818307,20.069770756583296,20.375304696884086,19.837873291204005,19.077537883116634,19.410580596834222,19.29878228228489,19.415557004069683,19.940032438835374,19.359997695933714,19.26054659043291,20.42322913853701,19.577926593176187,19.24776022265985,19.221884488830824,19.140767059240147,19.20198492836073,18.966155468845955,19.14077513955243,19.235734348335768,19.42019039305211,19.172532027079114,21.30000000000001
34440,19.796128135133074,20.204812581531826,19.758450045767063,20.19848972357255,21.409379589169816,20.348064155225188,20.074961654136644,20.37988216613894,19.842322483074668,19.081625028468466,19.41477935244461,19.30319420566883,19.419828252297236,19.939993462178336,19.36389695303609,19.265076051729807,20.431565821729237,19.58332470603949,19.252940847165974,19.226204481413788,19.1456758446227,19.206209794194763,18.96835160609686,19.14456330146311,19.240749327812523,19.425592507256567,19.17751041690252,21.399999999999977
34470,19.80009590978301,20.208886743660457,19.76258224708772,20.20251526457031,21.410115705042756,20.35255766363207,20.080152551689935,20.384459635393853,19.846771674945273,19.085712173820298,19.418978108054944,19.307606129052715,19.42409950052479,19.93995448552124,19.36779621013835,19.269605513026647,20.439902504921577,19.588722818902795,19.258121471672098,19.230524473996695,19.15058463000537,19.21043466002891,18.970547743347765,19.148351463373842,19.24576430728922,19.430994621461082,19.182488806725928,21.399999999999977
34500,19.80406368443289,20.21296090578909,19.76671444840838,20.206540805568125,21.410851820915695,20.357051172039007,20.085343449243283,20.389037104648764,19.851220866815993,19.08979931917213,19.42317686366539,19.3120180524366,19.4283707487524,19.939915508864146,19.37169546724067,19.274134974323545,20.448239188113803,19.594120931766156,19.263302096178165,19.23484446657966,19.155493415388037,19.214659525862942,18.972743880598728,19.152139625284576,19.25077928676592,19.43639673566554,19.187467196549335,21.5
34530,19.808031459082827,20.21703506791772,19.770846649729094,20.21056634656594,21.411587936788578,20.36154468044589,20.090534346796574,20.39361457390362,19.855670058686655,19.093886464523962,19.427375619275722,19.316429975820597,19.432641996979953,19.93987653220711,19.37559472434299,19.278664435620442,20.456575871306143,19.599519044629517,19.268482720684347,19.239164459162566,19.160402200770648,19.21888439169703,18.974940017849633,19.15592778719531,19.255794266242674,19.441798849869997,19.19244558637274,21.5
34560,19.811999233732706,20.221109230046295,19.774978851049696,20.214591887563643,21.412324052661518,20.36603818885277,20.095725244349865,20.39819204315853,19.860119250557318,19.097973609875794,19.431574374886168,19.320841899204538,19.436913245207506,19.939837555550014,19.37949398144525,19.283193896917282,20.46491255449837,19.60491715749282,19.273663345190357,19.243484451745474,19.16531098615326,19.223109257531064,18.977136155100595,19.159715949105987,19.260809245719372,19.44720096407451,19.19742397619615,21.399999999999977
34590,19.815967008382643,20.225183392174984,19.779111052370354,20.21861742856146,21.4130601685344,20.37053169725965,20.100916141903213,20.40276951241333,19.86456844242798,19.102060755227683,19.435773130496557,19.325253822588365,19.44118449343506,19.93979857889292,19.383393238547626,19.28772335821418,20.473249237690595,19.610315270356125,19.27884396969648,19.247804444328438,19.17021977153587,19.227334123365154,18.9793322923515,19.163504111016778,19.265824225196184,19.452603078279083,19.2024023660195,21.19999999999999
34620,19.81993478303258,20.229257554303558,19.783243253691012,20.222642969559274,21.41379628440734,20.37502520566653,20.106107039456504,20.407346981668184,19.869017634298643,19.106147900579515,19.439971886106946,19.329665745972306,19.445455741662613,19.939759602235824,19.387292495649888,19.29225281951102,20.481585920882935,19.61571338321943,19.284024594202606,19.252124436911345,19.17512855691848,19.2315589891993,18.981528429602463,19.16729227292751,19.270839204672882,19.45800519248354,19.207380755842905,21.399999999999977
34650,19.82390255768246,20.23333171643219,19.78737545501167,20.226668510556976,21.41453240028028,20.379518714073527,20.11129793700985,20.41192445092304,19.873466826169306,19.11023504593129,19.444170641717278,19.334077669356247,19.449726989890223,19.93972062557873,19.39119175275215,19.29678228080786,20.48992260407522,19.621111496082733,19.28920521870873,19.25644442949431,19.180037342301148,19.235783855033333,18.98372456685337,19.171080434838245,19.275854184149637,19.46340730668794,19.212359145666312,21.399999999999977
34680,19.827870332332395,20.237405878560764,19.79150765633227,20.230694051554792,21.41526851615322,20.384012222480408,20.116488834563143,20.41650192017795,19.87791601803991,19.114322191283122,19.448369397327724,19.33848959274013,19.45399823811772,19.939681648921635,19.395091009854468,19.301311742104758,20.4982592872675,19.626509608946094,19.294385843214798,19.26076442207716,19.18494612768376,19.240008720867422,18.985920704104274,19.174868596748922,19.280869163626335,19.468809420892455,19.21733753548972,21.399999999999977
34710,19.831838106982218,20.241480040689453,19.79563985765293,20.23471959255255,21.41600463202616,20.388505730887232,20.121679732116434,20.421079389432805,19.88236520991063,19.118409336634954,19.452568152938113,19.342901516124073,19.45826948634533,19.939642672264597,19.398990266956787,19.3058412034016,20.506595970459784,19.631907721809398,19.29956646772098,19.265084414660123,19.18985491306637,19.24423358670151,18.988116841355236,19.178656758659656,19.285884143103033,19.47421153509697,19.222315925313126,21.399999999999977
34740,19.83580588163221,20.245554202818084,19.799772058973645,20.238745133550367,21.416740747899098,20.39299923929417,20.12687062966984,20.425656858687717,19.886814401781237,19.122496481986843,19.456766908548445,19.347313439507957,19.462540734572883,19.939603695607502,19.40288952405905,19.310370664698553,20.514932653652068,19.63730583467276,19.304747092227046,19.269404407243087,19.19476369844898,19.2484584525356,18.99031297860614,19.18244492057039,19.290899122579788,19.479613649301427,19.227294315136533,21.19999999999999
34770,19.83977365628209,20.24962836494666,19.803904260294246,20.242770674548126,21.41747686377198,20.39749274770105,20.13206152722313,20.430234327942514,19.891263593651956,19.126583627338675,19.460965664158834,19.351725362891955,19.466811982800436,19.939564718950407,19.406788781161424,19.314900125995393,20.52326933684435,19.642703947536063,19.309927716733114,19.273724399825994,19.19967248383159,19.25268331836969,18.992509115857047,19.18623308248118,19.295914102056543,19.485015763505942,19.23227270495994,21.5
34800,19.843741430932027,20.25370252707529,19.808036461614904,20.246796215545885,21.418212979644863,20.40198625610799,20.13725242477642,20.434811797197426,19.895712785522562,19.13067077269045,19.465164419769224,19.35613728627584,19.471083231028047,19.93952574229337,19.410688038263686,19.319429587292234,20.531606020036634,19.648102060399367,19.315108341239238,19.2780443924089,19.20458126921426,19.256908184203724,18.99470525310801,19.190021244391858,19.30092908153324,19.4904178777104,19.23725109478329,21.5
34830,19.847709205581907,20.257776689203922,19.812168662935505,20.250821756543644,21.418949095517803,20.40647976451487,20.14244332232971,20.43938926645228,19.900161977393225,19.134757918042283,19.469363175379613,19.36054920965978,19.475354479255543,19.939486765636218,19.414587295366005,19.323959048589074,20.539942703228917,19.653500173262728,19.320288965745362,19.282364384991865,19.20949005459687,19.261133050037813,18.996901390358914,19.19380940630259,19.30594406100994,19.495819991914857,19.242229484606696,21.399999999999977
34860,19.851676980231787,20.261850851332497,19.81630086425622,20.254847297541403,21.419685211390743,20.41097327292175,20.14763421988306,20.443966735707136,19.904611169263887,19.138845063394115,19.47356193099,19.36496113304372,19.479625727483153,19.93944778897918,19.418486552468266,19.328488509885972,20.548279386421143,19.658898286126032,19.325469590251487,19.286684377574772,19.21439883997948,19.265357915871903,18.999097527609877,19.197597568213325,19.310959040486694,19.50122210611937,19.247207874430103,21.399999999999977
34890,19.855644754881723,20.265925013461185,19.82043306557688,20.25887283853922,21.420421327263625,20.41546678132869,20.15282511743635,20.448544204962047,19.909060361134607,19.142932208746004,19.47776068660039,19.369373056427605,19.483896975710707,19.939408812322085,19.422385809570585,19.33301797118287,20.556616069613483,19.664296398989393,19.33065021475761,19.291004370157737,19.21930762536215,19.269582781705992,19.001293664860782,19.20138573012406,19.31597401996345,19.506624220323886,19.25218626425351,21.399999999999977
34920,19.859612529531603,20.26999917558976,19.82456526689748,20.26289837953692,21.421157443136565,20.41996028973557,20.1580160149897,20.453121674216902,19.913509553005213,19.14701935409778,19.481959442210837,19.373784979811546,19.48816822393826,19.93936983566499,19.426285066672904,19.33754743247971,20.56495275280571,19.669694511852697,19.33583083926368,19.295324362740644,19.22421641074476,19.273807647540025,19.003489802111687,19.205173892034793,19.320988999440146,19.5120263345284,19.25716465407686,21.30000000000001
34950,19.86358030418154,20.27407333771839,19.828697468218138,20.266923920534737,21.421893559009447,20.42445379814245,20.163206912543046,20.457699143471757,19.917958744875875,19.15110649944961,19.48615819782117,19.37819690319543,19.49243947216587,19.939330859007953,19.430184323775222,19.342076893776607,20.573289435997992,19.675092624716,19.341011463769803,19.29964435532355,19.22912519612737,19.278032513374114,19.005685939362593,19.208962053945527,19.3260039789169,19.517428448732858,19.262143043900267,21.30000000000001
34980,19.86754807883142,20.278147499847023,19.832829669538796,20.270949461532553,21.422629674882387,20.428947306549446,20.168397810096337,20.462276612726555,19.922407936746538,19.1551936448015,19.490356953431558,19.382608826579315,19.496710720393367,19.939291882350858,19.434083580877484,19.346606355073448,20.581626119190275,19.680490737579362,19.34619208827587,19.303964347906458,19.23403398150998,19.282257379208204,19.007882076613555,19.21275021585626,19.3310189583936,19.522830562937315,19.267121433723673,21.30000000000001
35010,19.871515853481355,20.282221661975655,19.836961870859454,20.27497500253031,21.423365790755327,20.433440814956327,20.17358870764963,20.466854081981523,19.9268571286172,19.15928079015339,19.494555709041947,19.387020749963312,19.500981968620977,19.939252905693763,19.437982837979803,19.351135816370345,20.58996280238256,19.685888850442723,19.351372712781995,19.308284340489422,19.238942766892592,19.286482245042293,19.010078213864517,19.216538377766938,19.336033937870297,19.528232677141773,19.27209982354708,21.30000000000001
35040,19.875483628131235,20.28629582410423,19.841094072180113,20.27900054352807,21.42410190662821,20.43793432336315,20.178779605202976,20.47143155123638,19.931306320487863,19.163367935505164,19.498754464652336,19.391432673347197,19.50525321684853,19.939213929036725,19.441882095082065,19.355665277667185,20.598299485574785,19.691286963306027,19.35655333728812,19.312604333072386,19.24385155227526,19.290707110876383,19.012274351115423,19.22032653967773,19.341048917347052,19.533634791346287,19.277078213370487,21.30000000000001
35070,19.879451402781115,20.29036998623286,19.84522627350077,20.28302608452583,21.42483802250115,20.442427831770033,20.183970502756267,20.476009020491233,19.935755512358526,19.167455080856996,19.502953220262725,19.395844596731138,19.509524465076083,19.93917495237963,19.445781352184383,19.360194738964026,20.606636168767125,19.69668507616933,19.361733961794187,19.316924325655293,19.24876033765787,19.294931976710473,19.014470488366385,19.224114701588462,19.346063896823807,19.539036905550745,19.282056603193894,21.19999999999999
35100,19.88341917743105,20.294444148361492,19.84935847482143,20.28705162552359,21.42557413837409,20.44692134017697,20.18916140030956,20.480586489746088,19.94020470422919,19.17154222620877,19.507151975873114,19.40025652011508,19.513795713303693,19.939135975722536,19.449680609286702,19.364724200260923,20.614972851959408,19.702083189032635,19.36691458630031,19.321244318238257,19.25366912304048,19.299156842544562,19.01666662561729,19.227902863499196,19.351078876300505,19.544439019755316,19.2870349930173,21.19999999999999
35130,19.887386952080988,20.298518310490067,19.853490676142087,20.291077166521404,21.426310254247028,20.45141484858391,20.194352297862906,20.485163959000943,19.94465389609985,19.17562937156066,19.511350731483503,19.404668443498963,19.51806696153119,19.93909699906544,19.45357986638902,19.36925366155782,20.62330953515169,19.707481301895996,19.372095210806435,19.325564310821164,19.25857790842315,19.303381708378595,19.018862762868196,19.23169102540993,19.356093855777203,19.549841133959717,19.29201338284065,21.19999999999999
35160,19.891354726730867,20.3025924726187,19.85762287746269,20.295102707519163,21.42704637011991,20.45590835699079,20.199543195416254,20.489741428255797,19.949103087970514,19.179716516912492,19.515549487093836,19.409080366882904,19.522338209758743,19.939058022408403,19.457479123491282,19.37378312285466,20.631646218343974,19.712879414759357,19.377275835312503,19.329884303404015,19.263486693805703,19.307606574212684,19.0210589001191,19.235479187320607,19.361108835253958,19.555243248164174,19.296991772664057,21.30000000000001
35190,19.895322501380747,20.30666663474733,19.861755078783403,20.299128248516922,21.42778248599285,20.46040186539767,20.204734092969545,20.494318897510652,19.953552279841176,19.183803662264324,19.51974824270428,19.413492290266845,19.526609457986297,19.93901904575125,19.461378380593544,19.37831258415156,20.6399829015362,19.718277527622604,19.382456459818627,19.33420429598698,19.26839547918837,19.311831440046717,19.023255037370063,19.23926734923134,19.366123814730713,19.56064536236869,19.301970162487464,21.30000000000001
35220,19.899290276030683,20.31074079687596,19.865887280104005,20.30315378951468,21.428518601865733,20.464895373804552,20.209924990522836,20.498896366765564,19.95800147171184,19.1878908076161,19.523946998314614,19.417904213650672,19.530880706213907,19.938980069094214,19.465277637695863,19.3828420454484,20.648319584728483,19.723675640485965,19.38763708432475,19.338524288569943,19.27330426457104,19.316056305880863,19.025451174621026,19.24305551114213,19.37113879420741,19.56604747657326,19.30694855231087,21.30000000000001
35250,19.90325805068062,20.314814959004593,19.870019481424663,20.307179330512497,21.429254717738672,20.46938888221149,20.215115888076184,20.50347383602042,19.9624506635825,19.19197795296793,19.52814575392506,19.422316137034613,19.535151954441517,19.938941092437176,19.46917689479818,19.38737150674524,20.656656267920823,19.72907375334927,19.39281770883082,19.342844281152907,19.27821304995365,19.320281171714953,19.02764731187193,19.24684367305281,19.37615377368411,19.571449590777718,19.31192694213422,21.100000000000023
35280,19.9072258253305,20.318889121133168,19.874151682745264,20.311204871510256,21.429990833611612,20.47388239061837,20.220306785629532,20.508051305275274,19.966899855453164,19.196065098319764,19.532344509535392,19.426728060418554,19.539423202669013,19.938902115780024,19.4730761519005,19.391900968042137,20.664992951113106,19.73447186621263,19.397998333336943,19.347164273735757,19.28312183533626,19.324506037548986,19.029843449122893,19.250631834963542,19.381168753160864,19.57685170498212,19.316905331957628,21.30000000000001
35310,19.911193599980436,20.322963283261743,19.87828388406598,20.315230412508015,21.430726949484495,20.47837589902531,20.225497683182823,20.51262877453013,19.971349047323827,19.200152243671653,19.536543265145838,19.43113998380244,19.543694450896567,19.93886313912293,19.47697540900282,19.396430429339034,20.673329634305333,19.739869979075934,19.40317895784301,19.35148426631872,19.28803062071887,19.328730903383075,19.0320395863738,19.25441999687422,19.386183732637562,19.582253819186633,19.321883721781035,21.19999999999999
35340,19.915161374630316,20.32703744539043,19.882416085386637,20.319255953505774,21.431463065357434,20.48286940743219,20.230688580736114,20.517206243784983,19.97579823919449,19.204239389023485,19.54074202075617,19.435551907186436,19.54796569912412,19.938824162465835,19.480874666105024,19.40095989063593,20.681666317497616,19.745268091939238,19.408359582349135,19.355804258901628,19.292939406101482,19.332955769217165,19.034235723624704,19.25820815878501,19.391198712114374,19.587655933391147,19.32686211160444,21.80000000000001
35370,19.919129149280252,20.331111607519063,19.88654828670724,20.323281494503533,21.432199181230317,20.487362915839128,20.235879478289462,20.521783713039895,19.980247431065152,19.208326534375317,19.544940776366616,19.43996383057032,19.55223694735173,19.938785185808854,19.484773923207342,19.405489351932772,20.6900030006899,19.7506662048026,19.413540206855316,19.360124251484592,19.29784819148415,19.337180635051254,19.03643186087561,19.261996320695744,19.396213691591015,19.593058047595605,19.33184050142785,21.69999999999999
35400,19.92309692393013,20.335185769647694,19.890680488027897,20.327307035501292,21.432935297103256,20.49185642424601,20.241070375842753,20.52636118229475,19.984696622935815,19.212413679727092,19.549139531976948,19.44437575395426,19.556508195579227,19.938746209151702,19.48867318030966,19.410018813229613,20.698339683882182,19.756064317665903,19.418720831361384,19.3644442440675,19.30275697686676,19.341405500885344,19.03862799812657,19.265784482606477,19.40122867106777,19.598460161800176,19.336818891251255,21.600000000000023
35430,19.92706469858001,20.33925993177627,19.894812689348555,20.331332576499165,21.433671412976196,20.49634993265289,20.246261273396044,20.530938651549604,19.989145814806477,19.21650082507898,19.553338287587394,19.448787677338203,19.560779443806837,19.938707232494664,19.492572437411923,19.41454827452651,20.706676367074465,19.761462430529207,19.423901455867508,19.368764236650463,19.30766576224937,19.345630366719377,19.040824135377534,19.26957264451721,19.406243650544468,19.603862276004634,19.341797281074662,21.69999999999999
35460,19.931032473229948,20.343334093904957,19.898944890669213,20.335358117496867,21.43440752884908,20.50084344105983,20.251452170949392,20.535516120804516,19.99359500667714,19.22058797043087,19.557537043197726,19.453199600722087,19.56505069203439,19.93866825583757,19.49647169451424,19.41907773582335,20.715013050266748,19.766860543392568,19.429082080373576,19.37308422923337,19.31257454763204,19.349855232553466,19.04302027262844,19.273360806427945,19.411258630021166,19.609264390209034,19.346775670898012,22.100000000000023
35490,19.935000247879884,20.347408256033532,19.90307709198987,20.339383658494626,21.435143644722075,20.50533694946671,20.25664306850274,20.54009359005937,19.998044198547802,19.224675115782645,19.561735798808172,19.457611524106028,19.569321940261943,19.938629279180475,19.50037095161656,19.423607197120248,20.72334973345903,19.77225865625593,19.4342627048797,19.377404221816278,19.31748333301465,19.3540800983875,19.045216409879345,19.277148968338622,19.416273609497978,19.61466650441355,19.35175406072142,22.100000000000023
35520,19.938968022529764,20.351482418162107,19.90720929331053,20.34340919949244,21.435879760594958,20.509830457873704,20.26183396605603,20.544671059314226,20.002493390418408,19.22876226113442,19.565934554418504,19.462023447489912,19.573593188489554,19.938590302523437,19.50427020871888,19.42813665841709,20.731686416651314,19.777656769119233,19.439443329385767,19.38172421439924,19.32239211839726,19.35830496422159,19.047412547130307,19.280937130249356,19.421288588974676,19.620068618618063,19.356732450544825,22.19999999999999
35550,19.9429357971797,20.355556580290795,19.911341494631188,20.3474347404902,21.436615876467897,20.51432396628047,20.267024863609322,20.54924852856908,20.006942582289128,19.232849406486253,19.570133310028893,19.466435370873853,19.57786443671705,19.938551325866342,19.50816946582114,19.432666119713986,20.740023099843597,19.783054881982537,19.44462395389195,19.38604420698215,19.32730090377993,19.362529830055678,19.049608684381212,19.28472529216009,19.426303568451374,19.625470732822578,19.361710840368232,22.30000000000001
35580,19.94690357182958,20.35963074241937,19.915473695951846,20.351460281488016,21.43735199234078,20.518817474687353,20.27221576116267,20.553825997823992,20.011391774159733,19.23693655183814,19.574332065639283,19.470847294257737,19.58213568494466,19.938512349209248,19.51206872292346,19.437195581010883,20.74835978303588,19.788452994845898,19.449804578398016,19.390364199565056,19.33220968916254,19.366754695889767,19.051804821632174,19.288513454070824,19.43131854792813,19.630872847027035,19.36668923019164,22.399999999999977
35610,19.950871346479516,20.363704904548,19.919605897272504,20.355485822485775,21.43808810821372,20.52331098309429,20.27740665871596,20.558403467078847,20.015840966030453,19.241023697189917,19.57853082124967,19.47525921764162,19.586406933172157,19.938473372552153,19.51596798002572,19.44172504230778,20.756696466228163,19.7938511077092,19.454985202904084,19.39468419214802,19.33711847454515,19.370979561723857,19.05400095888308,19.292301615981557,19.436333527404827,19.636274961231493,19.371667620015046,22.399999999999977
35640,19.954839121129396,20.367779066676633,19.923738098593105,20.359511363483534,21.438824224086602,20.527804491501172,20.282597556269252,20.5629809363337,20.02029015790106,19.245110842541806,19.58272957686006,19.47967114102562,19.590678181399767,19.938434395895058,19.51986723712804,19.446254503604564,20.765033149420447,19.799249220572563,19.460165827410208,19.399004184730984,19.34202725992776,19.375204427557946,19.056197096133985,19.29608977789229,19.44134850688158,19.641677075436007,19.376646009838453,22.5
35670,19.958806895779276,20.371853228805207,19.927870299913764,20.363536904481293,21.43956033995954,20.53229799990811,20.2877884538226,20.567558405588557,20.02473934977172,19.24919798789358,19.58692833247045,19.484083064409504,19.594949429627377,19.938395419237963,19.523766494230358,19.450783964901404,20.77336983261273,19.804647333435867,19.465346451916332,19.40332417731389,19.346936045310372,19.379429293392036,19.05839323338489,19.299877939803025,19.446363486358337,19.647079189640465,19.381624399661803,22.30000000000001
35700,19.962774670429212,20.37592739093384,19.93200250123442,20.36756244547911,21.44029645583248,20.53679150831499,20.292979351375948,20.57213587484341,20.029188541642384,19.25328513324547,19.59112708808084,19.488494987793445,19.599220677854873,19.938356442580925,19.52766575133262,19.45531342619836,20.781706515805013,19.81004544629917,19.470527076422457,19.4076441698968,19.35184483069304,19.383654159226126,19.060589370635853,19.30366610171376,19.451378465835035,19.65248130384498,19.38660278948521,22
35730,19.96674244507915,20.38000155306247,19.936134702555023,20.371587986476868,21.441032571705364,20.541285016721872,20.29817024892924,20.576713344098266,20.033637733513046,19.257372278597302,19.595325843691228,19.492906911177386,19.603491926082484,19.93831746592383,19.531565008434995,19.4598428874952,20.790043198997296,19.81544355916253,19.475707700928524,19.411964162479762,19.35675361607565,19.387879025060215,19.062785507886815,19.307454263624493,19.456393445311733,19.657883418049494,19.391581179308616,22
35760,19.97071021972897,20.384075715191102,19.94026690387568,20.375613527474627,21.44176868757836,20.54577852512881,20.30336114648253,20.581290813353178,20.038086925383766,19.261459423949077,19.599524599301617,19.497318834561327,19.60776317430998,19.938278489266736,19.5354642655372,19.46437234879204,20.798379882189522,19.820841672025836,19.48088832543465,19.416284155062613,19.36166240145826,19.392103890894248,19.064981645137777,19.311242425535227,19.461408424788488,19.663285532253894,19.396559569132023,21.899999999999977
35790,19.974677994378908,20.388149877319677,19.94439910519634,20.379639068472386,21.442504803451243,20.55027203353569,20.308552044035878,20.585868282608033,20.04253611725437,19.265546569300966,19.603723354912006,19.50173075794521,19.61203442253759,19.93823951260964,19.53936352263952,19.468901810088937,20.806716565381805,19.826239784889196,19.486068949940716,19.420604147645577,19.366571186840872,19.39632875672828,19.067177782388626,19.315030587445904,19.466423404265242,19.66868764645841,19.401537958955373,21.899999999999977
