% Model,SmartRoom.mph
% Version,COMSOL 6.1.0.282
% Date,"May 4 2023, 15:26"
% Table,finer 3x3x3 300s - Interesting Points 3x3x3
% Time (s),"Temperature (degC), Point: (0.15, 0.15, 0)","Temperature (degC), Point: (5, 0.15, 0)","Temperature (degC), Point: (9.85, 0.15, 0)","Temperature (degC), Point: (0.15, 3, 0)","Temperature (degC), Point: (5, 3, 0)","Temperature (degC), Point: (9.85, 3, 0)","Temperature (degC), Point: (0.15, 5.85, 0)","Temperature (degC), Point: (5, 5.85, 0)","Temperature (degC), Point: (9.85, 5.85, 0)","Temperature (degC), Point: (0.15, 0.15, 1.5)","Temperature (degC), Point: (5, 0.15, 1.5)","Temperature (degC), Point: (9.85, 0.15, 1.5)","Temperature (degC), Point: (0.15, 3, 1.5)","Temperature (degC), Point: (5, 3, 1.5)","Temperature (degC), Point: (9.85, 3, 1.5)","Temperature (degC), Point: (0.15, 5.85, 1.5)","Temperature (degC), Point: (5, 5.85, 1.5)","Temperature (degC), Point: (9.85, 5.85, 1.5)","Temperature (degC), Point: (0.15, 0.15, 3)","Temperature (degC), Point: (5, 0.15, 3)","Temperature (degC), Point: (9.85, 0.15, 3)","Temperature (degC), Point: (0.15, 3, 3)","Temperature (degC), Point: (5, 3, 3)","Temperature (degC), Point: (9.85, 3, 3)","Temperature (degC), Point: (0.15, 5.85, 3)","Temperature (degC), Point: (5, 5.85, 3)","Temperature (degC), Point: (9.85, 5.85, 3)","Температура окружающей среды (degC), Point: (0, 0, 0)"
8400,19.48857678204638,19.669302020206374,19.48492875224963,19.81645681195812,20.275613237478694,19.69518312540157,19.49942877792779,19.70809513860945,19.45264355137698,18.68806589704377,19.51011633847537,19.48690396105178,19.579213837813086,19.996509694922224,19.430782515256624,18.636821064067533,18.569122565894986,19.515135380356014,19.286027921463415,19.454852378147677,19.33953721995283,19.315620793832068,20.057980605351986,19.329122260021165,19.315804458002333,19.446082353466807,19.631050557395156,17.705694254595812
8700,19.463455674786132,19.657072425287083,19.459242717908182,19.80348195903366,20.314044147531263,19.68086569413498,19.475001010348137,19.69482972541158,19.427202533012405,18.63413609987674,19.478440488789488,19.44837678008105,19.548692459146366,19.996428053536647,19.397363991186694,18.582288918134736,18.50593853341843,19.477661992237813,19.23788763024959,19.416578210425655,19.293236839641963,19.275597223061084,20.040681974157224,19.288897244688826,19.26909798913067,19.406991835957,19.592073207616068,17.634761406545692
9000,19.43833456752577,19.644842830367793,19.433556683566792,19.790507106109203,20.352475057583888,19.66654826286839,19.450573242768428,19.681564312213652,19.401761514647774,18.580206302709826,19.446764639103606,19.409849599110316,19.518171080479476,19.99634641215107,19.363945467116764,18.527756772201997,18.442754500941817,19.440188604119612,19.189747339035762,19.378304042703576,19.24693645933121,19.2355736522901,20.02338334296246,19.248672229356487,19.222391520259066,19.36790131844714,19.55309585783698,17.564954283965108
9300,19.41321346026541,19.632613235448503,19.4078706492254,19.777532253184802,20.390905967636513,19.6522308316018,19.42614547518872,19.668298899015724,19.376320496283142,18.52627650554291,19.415088789417666,19.371322418139584,19.487649701812757,19.996264770765492,19.330526943046834,18.473224626269257,18.37957046846526,19.402715216001468,19.141607047821935,19.340029874981553,19.20063607902034,19.19555008151906,20.006084711767755,19.20844721402426,19.175685051387518,19.328810800937276,19.51411850805789,17.496306111263777
9600,19.38809235300505,19.620383640529155,19.382184614884068,19.7645574002604,20.42933687768908,19.637913400335265,19.401717707609066,19.655033485817853,19.350879477918568,18.472346708375937,19.38341293973184,19.332795237168796,19.45712832314598,19.996183129379915,19.297108418976904,18.418692480336517,18.316386435988647,19.365241827883324,19.09346675660811,19.301755707259474,19.154335698709474,19.155526510748075,19.988786080572993,19.16822219869192,19.128978582515856,19.28972028342747,19.475141158278802,17.428849561253855
9900,19.36297124574469,19.608154045609922,19.35649858054262,19.751582547335943,20.467767787741707,19.623595969068674,19.377289940029414,19.641768072619925,19.325438459553993,18.41841691120902,19.351737090045958,19.294268056198064,19.426606944479204,19.996101487994338,19.263689894906975,18.364160334403778,18.25320240351209,19.327768439765123,19.045326465394282,19.26348153953745,19.10803531839872,19.11550293997709,19.97148744937823,19.127997183359582,19.08227211364425,19.25062976591761,19.436163808499714,17.36261673959973
10200,19.337850138484384,19.59592445069063,19.33081254620123,19.7386076944116,20.50619869779439,19.609278537802084,19.35286217244976,19.628502659421997,19.29999744118942,18.36448711404205,19.320061240360076,19.255740875227332,19.396085565812484,19.99601984660876,19.230271370837045,18.30962818847098,18.190018371035535,19.29029505164698,18.9971861741804,19.225207371815372,19.061734938087852,19.07547936920605,19.954188818183525,19.087772168027243,19.035565644772646,19.211539248407746,19.397186458720682,17.297639169537376
10500,19.312729031224023,19.58369485577134,19.30512651185984,19.72563284148714,20.5446296078469,19.594961106535493,19.328434404869995,19.61523724622407,19.274556422824844,18.310557316875133,19.288385390674136,19.217213694256543,19.36556418714565,19.995938205223183,19.196852846767115,18.255096042538298,18.126834338558922,19.252821663528835,18.94904588296663,19.18693320409335,19.01543455777704,19.035455798435123,19.936890186988762,19.047547152694904,18.98885917590104,19.17244873089794,19.358209108941594,17.233947776870934
10800,19.287607923963662,19.57146526085205,19.279440477518506,19.712657988562682,20.583060517899526,19.580643675268902,19.3040066372904,19.60197183302614,19.249115404460213,18.256627519708218,19.25670954098831,19.17868651328581,19.335042808478875,19.995856563837606,19.163434322697185,18.2005638966055,18.063650306082366,19.215348275410634,18.900905591752803,19.14865903637127,18.96913417746623,18.995432227664082,19.919591555794,19.00732213736262,18.942152707029436,19.133358213388135,19.31923175916245,17.171572875253787
11100,19.262170508787108,19.558383468269994,19.253505462686803,19.698831732311646,20.618392755898526,19.56561646188152,19.279130374111674,19.588053328816954,19.223436030183564,18.204719791964237,19.224763579365572,19.139949113704233,19.304047718043023,19.995795927349604,19.130022490860483,18.148179886191087,18.003464911150047,19.17756317088748,18.853251407705727,19.110254684463598,18.92313422851305,18.955590019200542,19.900595164748324,18.967291447558182,18.89580185700487,19.094180700919367,19.279583177616644,17.110544151760962
11400,19.234723608024865,19.539887714065912,19.22598868944624,19.679596560808875,20.634039312615812,19.546080044431847,19.2514048447743,19.56998577582965,19.196242394818455,18.16565815231951,19.191101612496823,19.09987620765412,19.270043164603862,19.995868733739883,19.096653174387995,18.10944285436318,17.962329684145743,19.13779775037972,18.80868543389505,19.0710232800825,18.8790429023029,18.916899994807807,19.870813005237892,18.928495296401366,18.851710232597156,19.054450514594237,19.235670300140555,17.050890652759506
11700,19.20727670726268,19.521391959861774,19.198471916205676,19.66036138930616,20.649685869332984,19.52654362698229,19.223679315436925,19.551918222842346,19.169048759453403,18.126596512674723,19.157439645628074,19.059803301604006,19.236038611164645,19.995941540130218,19.06328385791545,18.07070582253533,17.921194457141553,19.098032329872012,18.764119460084373,19.031791875701288,18.834951576092692,18.878209970415128,19.84103084572746,18.889699145244492,18.807618608189387,19.014720328268993,19.191757422664523,16.99264077008411
12000,19.179829806500493,19.50289620565775,19.170955142965113,19.64112621780339,20.665332426050213,19.507007209532617,19.195953786099608,19.533850669855042,19.141855124088295,18.087534873029938,19.12377767875938,19.019730395553836,19.20203405772537,19.996014346520496,19.029914541442963,18.031968790707367,17.88005923013725,19.058266909364193,18.71955348627364,18.992560471320132,18.790860249882485,18.839519946022335,19.811248686217027,18.850902994087676,18.763526983781674,18.97499014194375,19.147844545188434,16.935822227524113
12300,19.152382905738307,19.484400451453666,19.14343836972455,19.621891046300732,20.6809789827675,19.487470792082945,19.168228256762234,19.515783116867738,19.114661488723243,18.048473233385153,19.090115711890633,18.979657489503666,19.168029504286153,19.99608715291083,18.99654522497042,17.99323175887946,17.838924003133002,19.018501488856487,18.67498751246285,18.953329066939034,18.746768923672334,18.8008299216296,19.781466526706595,18.812106842930802,18.71943535937396,18.935259955618562,19.103931667712402,16.880462067628457
12600,19.124936004976064,19.465904697249584,19.115921596483986,19.60265587479796,20.696625539484728,19.467934374633387,19.140502727424916,19.497715563880377,19.087467853358135,18.00941159374031,19.056453745021884,18.939584583453552,19.134024950846936,19.996159959301167,18.963175908497874,17.954494727051554,17.797788776128755,18.978736068348724,18.630421538652172,18.91409766255788,18.702677597462127,18.762139897236864,19.751684367196106,18.773310691773986,18.67534373496619,18.89552976929332,19.060018790236313,16.826586638835067
12900,19.097489104213878,19.44740894304556,19.088404823243422,19.583420703295246,20.7122720962019,19.448397957183772,19.112777198087542,19.479648010893072,19.060274217993083,17.970349954095582,19.022791778153135,18.89951167740344,19.100020397407718,19.99623276569139,18.929806592025386,17.915757695223704,17.756653549124508,18.93897064784096,18.585855564841438,18.874866258176723,18.65858627125192,18.723449872844185,19.721902207685673,18.734514540617113,18.63125211055842,18.85579958296819,19.01610591276028,16.774221582930068
13200,19.070042203451635,19.428913188841477,19.06088805000286,19.564185531792475,20.72791865291913,19.428861539734157,19.085051668750225,19.461580457905825,19.03308058262803,17.931288314450796,18.9891298112845,18.859438771353325,19.066015843968444,19.996305572081724,18.89643727555284,17.877020663395797,17.715518322120317,18.89920522733314,18.541289591030704,18.83563485379557,18.61449494504177,18.68475984845145,19.69212004817524,18.695718389460296,18.587160486150708,18.816069396643,18.97219303528425,16.723391822844007
13500,19.042595302689506,19.410417434637395,19.033371276762296,19.54495036028976,20.74356520963636,19.409325122284486,19.05732613941285,19.443512904918464,19.005886947262866,17.89222667480601,18.95546784441575,18.819365865303155,19.032011290529226,19.99637837847206,18.863067959080354,17.83828363156789,17.674383095115957,18.859439806825435,18.496723617220027,18.796403449414413,18.570403618831563,18.646069824058713,19.66233788866475,18.656922238303423,18.543068861742995,18.776339210317815,18.928280157808217,16.674121550789835
13800,19.015148401927263,19.39192168043337,19.005854503521732,19.52571518878699,20.759211766353587,19.38978870483487,19.029600610075533,19.425445351931216,18.97869331189787,17.85316503516117,18.921805877547,18.77929295925304,18.99800673709001,19.996451184862337,18.82969864260781,17.79954659974004,17.633247868111766,18.81967438631773,18.45215764340935,18.757172045033315,18.526312292621355,18.607379799665978,19.63255572915432,18.618126087146607,18.498977237335225,18.73660902399257,18.88436728033213,16.626434216748464
14100,18.987701501165077,19.373425926229288,18.97833773028117,19.506480017284275,20.774858323070816,19.370252287385313,19.001875080738216,19.407377798943912,18.951499676532762,17.81410339551644,18.888143910678252,18.73922005320287,18.96400218365079,19.996523991252616,18.796329326135265,17.760809567912133,17.592112641107576,18.77990896580991,18.40759166959856,18.71794064065216,18.48222096641115,18.568689775273242,19.602773569643887,18.579329935989733,18.454885612927455,18.696878837667384,18.84045440285604,16.5803525173082
14400,18.96025460040289,19.354930172025206,18.950820957040605,19.48724484578156,20.79050487978799,19.35071586993564,18.974149551400842,19.38931024595655,18.92430604116771,17.775041755871598,18.854481943809617,18.699147147152757,18.929997630211517,19.99659679764295,18.762960009662777,17.722072536084227,17.550977414103272,18.740143545302203,18.363025695787883,18.67870923627106,18.438129640201055,18.529999750880506,19.572991410133454,18.540533784832917,18.410793988519742,18.65714865134214,18.796541525380007,16.535898384862264
14700,18.932807699640648,19.336434417821124,18.9233041838001,19.468009674278846,20.806151436505274,19.331179452486083,18.946424022063525,19.371242692969304,18.897112405802602,17.73598011622687,18.820819976940868,18.659074241102587,18.8959930767723,19.996669604033286,18.72959069319029,17.68333550425632,17.509842187099025,18.70037812479444,18.31845972197715,18.63947783188985,18.39403831399079,18.49130972648777,19.543209250623022,18.5017376336761,18.36670236411203,18.61741846501701,18.752628647903975,16.493092977169965
15000,18.905360798878462,19.317938663617042,18.89578741055948,19.448774502776075,20.821797993222503,19.31164303503641,18.91869849272615,19.353175139982,18.869918770437494,17.696918476582027,18.78715801007212,18.61900133505253,18.861988523333082,19.99674241042362,18.696221376717745,17.644598472428413,17.468706960094778,18.660612704286677,18.273893748166415,18.600246427508694,18.34994698778064,18.452619702095035,19.513427091112533,18.462941482519227,18.32261073970426,18.577688278691824,18.708715770427887,16.451956667287106
15300,18.877913898116276,19.29944290941296,18.868270637318915,19.429539331273304,20.837444549939676,19.292106617586796,18.890972963388833,19.33510758699464,18.842725135072442,17.657856836937242,18.75349604320337,18.578928429002303,18.827983969893864,19.996815216813843,18.662852060245257,17.605861440600506,17.42757173309053,18.620847283778858,18.22932777435568,18.56101502312754,18.30585566157049,18.4139296777023,19.483644931602157,18.42414533136241,18.27851911529649,18.53795809236658,18.664802892951798,16.41250903386924
15600,18.850466997354033,19.280947155208878,18.84075386407835,19.41030415977059,20.85309110665696,19.27257020013718,18.86324743405146,19.31704003400739,18.815531499707333,17.618795197292457,18.71983407633462,18.53885552295219,18.79397941645459,19.99688802320418,18.629482743772712,17.567124408772656,17.386436506086284,18.58108186327115,18.184761800544948,18.521783618746383,18.261764335360226,18.375239653309563,19.453862772091668,18.38534918020548,18.234427490888777,18.498227906041336,18.620890015475766,16.37476885185339
15900,18.823020096591847,19.262451401004853,18.813237090837845,19.391068988267875,20.868737663374247,19.253033782687567,18.835521904714142,19.298972481020087,18.78833786434228,17.579733557647728,18.68617210946593,18.498782616902076,18.759974863015373,19.996960829594514,18.596113427300224,17.52838737694475,17.34530127908198,18.541316442763446,18.14019582673427,18.482552214365228,18.217673009150076,18.336549628916828,19.424080612581236,18.346553029048664,18.190335866481007,18.458497719716206,18.576977137999734,16.33875408352219
16200,18.79557319582966,19.24395564680077,18.785720317597224,19.371833816765104,20.88438422009142,19.23349736523795,18.807796375376824,19.280904928032726,18.76114422897723,17.540671918002943,18.652510142597123,18.458709710851906,18.725970309576212,19.997033635984792,18.562744110827737,17.489650345116843,17.30416605207779,18.501551022255626,18.095629852923537,18.44332080998413,18.17358168293987,18.29785960452415,19.394298453070746,18.307756877891848,18.146244242073237,18.41876753339102,18.533064260523645,16.304481869954827
16500,18.768126295067475,19.22545989259669,18.75820354435666,19.352598645262447,20.90003077680865,19.213960947788337,18.78007084603945,19.26283737504548,18.73395059361212,17.5016102783581,18.61884817572843,18.418636804801736,18.691965756136938,19.997106442375127,18.529374794355135,17.450913313288993,17.263030825073486,18.46178560174792,18.051063879112803,18.404089405602974,18.12949035672972,18.259169580131413,19.364516293560314,18.26896072673503,18.102152617665524,18.379037347065832,18.489151383047613,16.271968522868804
16800,18.740679394305232,19.206964138392607,18.730686771116154,19.333363473759675,20.915677333525878,19.194424530338722,18.752345316702076,19.244769822058174,18.706756958247013,17.462548638713315,18.58518620885974,18.378563898751622,18.65796120269772,19.997179248765406,18.496005477882647,17.412176281461086,17.221895598069295,18.4220201812401,18.006497905302126,18.36485800122182,18.08539903051951,18.220479555738677,19.33473413404988,18.2301645755781,18.058060993257754,18.339307160740645,18.445238505571524,16.24122951685638
17100,18.713232493543046,19.18846838418858,18.70316999787559,19.314128302256904,20.931323890243107,19.174888112889107,18.72461978736476,19.226702269070813,18.67956332288196,17.42348699906853,18.55152424199099,18.33849099270151,18.623956649258503,19.99725205515574,18.462636161410103,17.37343924963318,17.18076037106505,18.382254760732394,17.961931931491392,18.325626596840664,18.04130770430936,18.181789531345885,19.30495197453945,18.191368424421285,18.01396936885004,18.2995769744154,18.401325628095492,16.212279482019596
17400,18.685785592780803,19.1699726299845,18.67565322463497,19.29489313075419,20.94697044696028,19.155351695439492,18.69689425802744,19.208634716083566,18.652369687516853,17.384425359423744,18.51786227512224,18.298418086651395,18.589952095819285,19.997324861546076,18.429266844937615,17.334702217805273,17.1396251440608,18.342489340224688,17.91736595768066,18.28639519245951,17.997216378099097,18.143099506953263,19.275169815029017,18.152572273264468,17.96987774444227,18.259846788090158,18.35741275061946,16.18513219700708
17700,18.658338692018617,19.151476875780418,18.648136451394407,19.275657959251475,20.962617003677565,19.13581527798982,18.669168728690067,19.19056716309626,18.6251760521518,17.34536371977896,18.48420030825349,18.258345180601225,18.55594754238001,19.997397667936298,18.39589752846507,17.295965185977366,17.098489917056554,18.30272391971687,17.87279998386998,18.247163788078353,17.953125051888946,18.10440948256047,19.245387655518527,18.11377612210765,17.92578612003456,18.220116601765028,18.313499873143428,16.159800582456285
18000,18.63089179125643,19.132981121576336,18.6206196781539,19.256422787748704,20.978263560394794,19.116278860540262,18.641443199352693,19.172499610108957,18.597982416786692,17.306302080134174,18.4505383413848,18.218272274551055,18.521942988940793,19.997470474326633,18.362528211992526,17.257228154149516,17.05735469005225,18.262958499209162,17.82823401005919,18.207932383697198,17.90903372567874,18.065719458167735,19.215605496008095,18.07497997095072,17.88169449562679,18.18038641543984,18.26958699566734,16.136296694843736
18300,18.603444890494245,19.114485367372254,18.593102904913337,19.23718761624599,20.993910117112023,19.096742443090648,18.613717670015376,19.154432057121653,18.570788781421584,17.267240440489445,18.41687637451605,18.17819936850094,18.487938435501633,19.997543280716968,18.329158895520095,17.218491122321666,17.01621946304806,18.223193078701343,17.783668036248514,18.1687009793161,17.86494239946859,18.027029433775,19.185823336497663,18.036183819793962,17.837602871219076,18.140656229114597,18.225674118191307,16.114631720746956
18600,18.57599798973206,19.09598961316817,18.565586131672774,19.217952444743275,21.009556673829252,19.077206025641033,18.58599214067806,19.13636450413435,18.543595146056532,17.22817880084466,18.383214407647415,18.138126462450828,18.45393388206236,19.997616087107303,18.29578957904755,17.179754090493702,16.975084236043813,18.183427658193636,17.73910206243778,18.129469574934944,17.820851073258382,17.98833940938232,19.156041176987173,17.997387668637145,17.793511246811363,18.10092604278941,18.18176124071522,16.09481597152029
18900,18.548551088969816,19.07749385896409,18.538069358432153,19.198717273240504,21.02520323054648,19.057669608191418,18.55826661134074,19.118296951147045,18.516401510691423,17.189117161199817,18.349552440778552,18.098053556400657,18.419929328623084,19.997688893497582,18.262420262575063,17.141017058665852,16.933949009039566,18.143662237685817,17.694536088627046,18.09023817055379,17.77675974704823,17.949649384989584,19.126259017476798,17.958591517480272,17.749419622403536,18.061195856464224,18.137848363239186,16.0768588783871
19200,18.521104188207573,19.058998104760065,18.510552585191647,19.17948210173779,21.040849787263653,19.038133190741746,18.53054108200331,19.100229398159684,18.489207875326372,17.150055521555032,18.315890473909917,18.057980650350544,18.385924775183923,19.99776169988786,18.229050946102518,17.102280026837946,16.89281378203532,18.10389681717811,17.64997011481637,18.05100676617269,17.732668420838024,17.91095936059685,19.09647685796631,17.919795366323456,17.705327997995823,18.02146567013898,18.093935485763154,16.060768987951178
19500,18.493657287445444,19.040502350555983,18.483035811951083,19.160246930235076,21.056496343980882,19.01859677329213,18.502815552665993,19.082161845172436,18.462014239961263,17.110993881910304,18.282228507041168,18.017907744300373,18.351920221744706,19.997834506278195,18.19568162963003,17.06354299501004,16.851678555031015,18.064131396670348,17.60540414100558,18.01177536179148,17.688577094627817,17.872269336204056,19.066694698455876,17.880999215166582,17.661236373588054,17.981735483813793,18.05002260828701,16.04655395812898
19800,18.472654390804053,19.026011130220752,18.46220159801402,19.1447830473154,21.068441614194,19.00356854416833,18.481469675498488,19.06859328026269,18.441501728168078,17.08361870174815,18.253871611819307,17.98427521123085,18.322736267700066,19.997580900850153,18.168210389288845,17.036772861912482,16.82413821446295,18.0305100166604,17.569590196248498,17.97909291849561,17.652728144650837,17.840880933594292,19.038204106984324,17.84948759571938,17.625537987261737,17.94870050283862,18.012115392403643,16.03422055450477
20100,18.464386073734943,19.01943363157875,18.454573394129227,19.136771948976445,21.07307243726825,18.997449353878608,18.472731206190417,19.063915572744463,18.434192389147825,17.079338191516285,18.23599854866154,17.963370081908465,18.303078736268446,19.996682243495286,18.152394870826356,17.033651600115434,16.823463958994807,18.00903043096764,17.551071927954467,17.95935246972539,17.63316770008703,17.82392192641271,19.0122658999706,17.832371598460043,17.606426238096276,17.928896522912282,17.98607650776296,16.023774647110713
20400,18.456117756665776,19.012856132936804,18.446945190244435,19.12876085063749,21.077703260342503,18.991330163588884,18.463992736882346,19.059237865226237,18.42688305012757,17.075057681284363,18.21812548550389,17.94246495258608,18.283421204836998,19.99578358614042,18.13657935236381,17.03053033831833,16.822789703526666,17.987550845274825,17.53255365966055,17.939612020955224,17.613607255523277,17.80696291923107,18.98632769295682,17.815255601200818,17.587314488930815,17.90909254298583,17.960037623122275,16.015221207633033
20700,18.44784943959661,19.0062786342948,18.439316986359586,19.120749752298536,21.082334083416697,18.985210973299218,18.455254267574276,19.05456015770801,18.41957371110732,17.07077717105244,18.200252422346068,17.92155982326375,18.263763673405435,19.994884928785496,18.120763833901265,17.027409076521167,16.822115448058526,17.96607125958201,17.51403539136652,17.919871572185002,17.594046810959526,17.790003912049485,18.960389485943097,17.798139603941536,17.56820273976541,17.889288563059495,17.93399873848159,16.00856430704556
21000,18.439581122527443,18.9997011356528,18.431688782474794,19.11273865395964,21.08696490649089,18.979091783009494,18.446515798266148,19.04988245018967,18.412264372087066,17.066496660820462,18.182379359188303,17.900654693941362,18.24410614197393,19.993986271430572,18.10494831543872,17.02428781472412,16.821441192590328,17.944591673889136,17.495517123072545,17.90013112341478,17.574486366395718,17.773044904867902,18.934451278929373,17.78102360668231,17.549090990599893,17.869484583133044,17.907959853840907,16.003807113672565
21300,18.431312805458333,18.99312363701074,18.42406057859,19.104727555620684,21.091595729565086,18.97297259271977,18.437777328958077,19.045204742671444,18.404955033066756,17.062216150588483,18.164506296030595,17.879749564619033,18.224448610542424,19.993087614075762,18.08913279697623,17.021166552927014,16.820766937122187,17.923112088196376,17.47699885477857,17.88039067464456,17.55492592183191,17.756085897686262,18.90851307191565,17.763907609422972,17.529979241434432,17.849680603206764,17.881920969200166,16.00095189168036
21600,18.42304448838911,18.986546138368794,18.41643237470521,19.09671645728173,21.09622655263928,18.96685340243016,18.42903885964995,19.040527035153104,18.39764569404656,17.05793564035656,18.146633232872887,17.858844435296646,18.204791079110805,19.992188956720838,18.07331727851374,17.01804529112991,16.820092681654046,17.901632502503503,17.45848058648454,17.860650225874338,17.535365477268158,17.73912689050462,18.882574864901926,17.746791612163747,17.51086749226897,17.82987662328037,17.855882084559482,16
21900,18.414776171319943,18.979968639726735,18.40880417082036,19.088705358942775,21.10085737571353,18.960734212140437,18.420300390341936,19.035849327634878,18.390336355026307,17.05365513012464,18.12876016971512,17.837939305974317,18.1851335476793,19.991290299365915,18.057501760051196,17.014924029332803,16.819418426185848,17.880152916810744,17.439962318190624,17.840909777104173,17.51580503270435,17.72216788332304,18.856636657888146,17.729675614904465,17.491755743103568,17.810072643353976,17.82984319991874,16.00095189168036
22200,18.406507854250776,18.97339114108479,18.40117596693557,19.080694260603877,21.105488198787725,18.954615021850714,18.411561921033808,19.031171620116652,18.383027016005997,17.049374619892717,18.110887106557414,17.81703417665193,18.165476016247794,19.990391642011105,18.04168624158865,17.011802767535755,16.818744170717764,17.858673331117927,17.421444049896593,17.82116932833395,17.4962445881406,17.705208876141455,18.830698450874365,17.712559617645184,17.47264399393805,17.79026866342764,17.803804315278057,16.003807113672565
22500,18.39823953718161,18.966813642442787,18.39354776305072,19.072683162264923,21.110119021861863,18.948495831561047,18.40282345172568,19.02649391259837,18.3757176769858,17.045094109660795,18.09301404339965,17.7961290473296,18.14581848481629,19.989492984656238,18.025870723126104,17.008681505738593,16.818069915249566,17.83719374542511,17.402925781602562,17.801428879563673,17.476684143576847,17.688249868959815,18.804760243860642,17.695443620385902,17.45353224477259,17.770464683501245,17.777765430637373,16.00856430704556
22800,18.389971220112443,18.960236143800785,18.385919559165927,19.06467206392597,21.114749844936114,18.942376641271323,18.39408498241761,19.021816205080142,18.368408337965548,17.040813599428816,18.075140980241883,17.775223918007214,18.126160953384726,19.98859432730137,18.010055204663615,17.005560243941545,16.817395659781425,17.81571415973235,17.384407513308588,17.78168843079351,17.45712369901304,17.671290861778175,18.77882203684692,17.678327623126677,17.434420495607128,17.75066070357485,17.751726545996632,16.015221207633033
23100,18.381702903043276,18.953658645158782,18.378291355281135,19.056660965587014,21.119380668010308,18.936257450981657,18.385346513109482,19.01713849756186,18.361098998945238,17.03653308919695,18.057267917084175,17.754318788684884,18.10650342195322,19.987695669946447,17.994239686201126,17.00243898214444,16.81672140431334,17.79423457403948,17.365889245014614,17.761947982023287,17.437563254449287,17.65433185459659,18.752883829833195,17.661211625867395,17.415308746441724,17.730856723648515,17.72568766135595,16.023774647110713
