% Model,SmartRoom_real_4days_fine_300s.mph
% Version,COMSOL 6.1.0.282
% Date,"May 4 2023, 14:24"
% Table,fine 3x3x3 300s real temperature 4 days - Interesting Points 3x3x3
% Time (s),"Temperature (degC), Point: (0.15, 0.15, 0)","Temperature (degC), Point: (5, 0.15, 0)","Temperature (degC), Point: (9.85, 0.15, 0)","Temperature (degC), Point: (0.15, 3, 0)","Temperature (degC), Point: (5, 3, 0)","Temperature (degC), Point: (9.85, 3, 0)","Temperature (degC), Point: (0.15, 5.85, 0)","Temperature (degC), Point: (5, 5.85, 0)","Temperature (degC), Point: (9.85, 5.85, 0)","Temperature (degC), Point: (0.15, 0.15, 1.5)","Temperature (degC), Point: (5, 0.15, 1.5)","Temperature (degC), Point: (9.85, 0.15, 1.5)","Temperature (degC), Point: (0.15, 3, 1.5)","Temperature (degC), Point: (5, 3, 1.5)","Temperature (degC), Point: (9.85, 3, 1.5)","Temperature (degC), Point: (0.15, 5.85, 1.5)","Temperature (degC), Point: (5, 5.85, 1.5)","Temperature (degC), Point: (9.85, 5.85, 1.5)","Temperature (degC), Point: (0.15, 0.15, 3)","Temperature (degC), Point: (5, 0.15, 3)","Temperature (degC), Point: (9.85, 0.15, 3)","Temperature (degC), Point: (0.15, 3, 3)","Temperature (degC), Point: (5, 3, 3)","Temperature (degC), Point: (9.85, 3, 3)","Temperature (degC), Point: (0.15, 5.85, 3)","Temperature (degC), Point: (5, 5.85, 3)","Temperature (degC), Point: (9.85, 5.85, 3)","Температура окружающей среды (degC), Point: (0, 0, 0)"
166200,23.258486441554282,23.2854971826751,23.30225444567344,23.219251620367004,30.867228650299467,23.210178274771692,23.218825842821843,23.71426490287962,23.272859566693683,23.40568738331757,23.601153481490485,23.346803925035772,23.47502444398583,24.662221907387902,23.321014039500938,23.410804498192192,23.311019830940722,23.35538828620463,23.3433460758788,23.527074181633054,23.38497479216653,23.385501395168035,24.406452937732354,23.303799173927302,23.340750015098024,23.67886768181654,23.399326568500328,22.69999999999999
166500,23.243242828938264,23.27321688159492,23.29104269110269,23.208276635363745,30.65267324126802,23.2004175631497,23.202741511826503,23.702658853898924,23.26193029657975,23.394886609998707,23.587926822770385,23.336450880391283,23.465938684986497,24.670586126344404,23.311545391814207,23.398014329139073,23.280633938353787,23.343377604901775,23.324487699075007,23.51256096662962,23.369091632040863,23.369717660276876,24.39717764901934,23.2875489038679,23.322871717018643,23.660901048298342,23.383448618464172,22.600000000000023
166800,23.227999216322303,23.26093658051468,23.27983093653188,23.1973016503606,30.43811783223657,23.19065685152765,23.18665718083122,23.69105280491823,23.2510010264657,23.384085836679844,23.574700164050228,23.32609783574685,23.45685292598722,24.678950345300848,23.302076744127476,23.385224160086125,23.250248045766966,23.331366923599035,23.305629322271216,23.49804775162619,23.353208471915252,23.353933925385718,24.387902360306327,23.271298633808556,23.304993418939375,23.642934414780143,23.36757066842813,22.69999999999999
167100,23.212755603706285,23.2486562794345,23.26861918196107,23.1863266653574,30.223562423205124,23.1808961399056,23.170572849835878,23.679446755937533,23.24007175635171,23.37328506336104,23.561473505330127,23.31574479110236,23.447767166987887,24.687314564257292,23.292608096440688,23.372433991033063,23.21986215318003,23.31935624229618,23.286770945467424,23.4835345366227,23.337325311789527,23.338150190494616,24.378627071593257,23.25504836374921,23.287115120859937,23.624967781261944,23.351692718391973,22.600000000000023
167400,23.197511991090266,23.23637597835426,23.257407427390262,23.175351680354197,30.00900701417362,23.171135428283606,23.15448851884048,23.66784070695678,23.22914248623772,23.362484290042175,23.548246846610027,23.30539174645787,23.438681407988497,24.69567878321385,23.2831394487539,23.359643821980058,23.189476260593153,23.307345560993326,23.26791256866369,23.469021321619323,23.32144215166386,23.3223664556034,24.369351782880244,23.23879809368981,23.269236822780556,23.607001147743745,23.335814768355817,22.600000000000023
167700,23.182268378474248,23.22409567727408,23.246195672819454,23.16437669535094,29.79445160514217,23.161374716661612,23.13840418784514,23.656234657976086,23.218213216123672,23.351683516723313,23.53502018788987,23.295038701813382,23.429595648989164,24.704043002170295,23.27367080106717,23.346853652927052,23.159090368006275,23.29533487969053,23.24905419185984,23.454508106615833,23.30555899153819,23.3065827207123,24.36007649416723,23.222547823630464,23.25135852470123,23.589034514225546,23.319936818319775,22.600000000000023
168000,23.16702476585823,23.21181537619384,23.234983918248645,23.153401710347794,29.579896196110724,23.151614005039562,23.122319856849856,23.644628608995333,23.20728394600968,23.34088274340445,23.521793529169713,23.284685657168893,23.42050988998983,24.712407221126796,23.264202153380438,23.33406348387399,23.12870447541934,23.283324198387675,23.230195815056106,23.439994891612344,23.289675831412524,23.290798985821084,24.350801205454218,23.206297553571062,23.23348022662185,23.571067880707346,23.304058868283562,22.5
168300,23.148848294471406,23.196811876059655,23.218842066539764,23.13935747237508,29.462187599836398,23.138272171803692,23.104207786682423,23.628045703280236,23.1918496507692,23.323066357853293,23.50309020619511,23.2673097520821,23.404278692332866,24.71174264164057,23.2485249109983,23.315085307237723,23.100866451680872,23.26510546900238,23.207584952773402,23.419815698459274,23.26818784540228,23.27040166776885,24.332453214331963,23.185941333378537,23.211693680421945,23.548592092194156,23.28263515504881,22.399999999999977
168600,23.129208910316322,23.18045004162525,23.20024107764931,23.12378228807711,29.39278628666375,23.123144071671618,23.085084278270756,23.60898033665194,23.174168244674377,23.301750578191047,23.481655117836965,23.246430837470143,23.384483343019383,24.706574488830427,23.22975081562663,23.29302054648315,23.07429930736805,23.243790159278433,23.183102347134252,23.396810309970135,23.243904166864468,23.247703090010305,24.30957975054514,23.163537061321108,23.18795769631072,23.523867132844316,23.258445209810873,22.5
168900,23.10956952616118,23.16408820719073,23.18164008875874,23.108207103779137,29.323384973491216,23.108015971539658,23.065960769859203,23.589914970023642,23.15648683857944,23.280434798528802,23.460220029478876,23.225551922858244,23.364687993705843,24.701406336020227,23.210976720254905,23.270955785728688,23.04773216305506,23.2224748495546,23.1586197414951,23.373804921480996,23.219620488326655,23.225004512251758,24.286706286758317,23.141132789263565,23.16422171219932,23.499142173494306,23.234255264572937,22.5
169200,23.089930142006097,23.147726372756267,23.16303909986823,23.092631919481107,29.25398366031868,23.09288787140764,23.046837261447536,23.57084960339546,23.13880543248456,23.2591190188665,23.43878494112073,23.204673008246232,23.344892644392303,24.696238183210085,23.192202624883237,23.248891024974114,23.02116501874218,23.201159539830712,23.13413713585595,23.350799532991857,23.19533680978884,23.202305934493324,24.263832822971608,23.118728517206137,23.140485728088038,23.47441721414441,23.210065319335058,22.5
169500,23.070290757850955,23.13136453832186,23.144438110977717,23.077056735183078,29.184582347146147,23.07775977127551,23.027713753035982,23.551784236767162,23.12112402638968,23.237803239204254,23.417349852762584,23.183794093634333,23.325097295078876,24.691070030399942,23.17342852951151,23.226826264219653,22.994597874429303,23.179844230106823,23.109654530216744,23.327794144502718,23.17105313125103,23.179607356734778,24.240959359184785,23.09632424514865,23.116749743976754,23.449692254794456,23.185875374097066,22.5
169800,23.05065137369587,23.1150027038874,23.125837122087205,23.061481550885105,29.115181033973613,23.06263167114355,23.00859024462443,23.532718870138865,23.1034426202948,23.216487459541952,23.395914764404438,23.162915179022377,23.305301945765393,24.685901877589856,23.154654434139843,23.20476150346508,22.968030730116368,23.15852892038299,23.085171924577594,23.30478875601358,23.146769452713215,23.15690877897623,24.21808589539802,23.073919973091222,23.093013759865414,23.42496729544456,23.16168542885913,22.5
170100,23.031011989540787,23.09864086945288,23.107236133196693,23.045906366587076,29.04577972080108,23.047503571011475,22.989466736212762,23.51365350351068,23.085761214199977,23.19517167987965,23.374479676046292,23.14203626441042,23.28550659645191,24.680733724779657,23.135880338768175,23.182696742710505,22.94146358580349,23.137213610659046,23.060689318938444,23.28178336752444,23.122485774175402,23.134210201217684,24.195212431611196,23.051515701033736,23.069277775754074,23.40024233609455,23.137495483621194,22.5
170400,23.011372605385645,23.082279035018416,23.088635144306238,23.030331182289103,28.976378407628545,23.032375470879458,22.97034322780121,23.494588136882385,23.06807980810504,23.173855900217404,23.353044587688203,23.121157349798466,23.26571124713837,24.675565571969514,23.117106243396506,23.160631981956044,22.914896441490612,23.115898300935214,23.03620671329935,23.2587779790353,23.098202095637532,23.111511623459194,24.17233896782443,23.02911142897625,23.04554179164279,23.375517376744654,23.1133055383832,22.399999999999977
170700,22.991733221230618,23.06591720058401,23.070034155415726,23.014755997991074,28.906977094455954,23.01724737074744,22.951219719389655,23.475522770254088,23.05039840201016,23.15254012055516,23.33160949933,23.10027843518651,23.24591589782483,24.67039741915937,23.09833214802478,23.13856722120147,22.888329297177734,23.094582991211325,23.0117241076602,23.235772590546162,23.073918417099776,23.088813045700704,24.149465504037607,23.006707156918765,23.02180580753145,23.3507924173947,23.089115593145266,22.5
171000,22.97209383707542,23.049555366149548,23.051433166525158,22.9991808136931,28.837575781283476,23.002119270615367,22.932096210978045,23.45645740362579,23.032716995915337,23.131224340892913,23.31017441097191,23.07939952057461,23.226120548511403,24.66522926634923,23.079558052653113,23.11650246044701,22.8617621528648,23.073267681487437,22.98724150202105,23.212767202057023,23.049634738561906,23.066114467942157,24.126592040250898,22.984302884861336,22.998069823420167,23.326067458044747,23.064925647907387,22.600000000000023
171300,22.952454452920392,23.033193531715085,23.032832177634646,22.98360562939513,28.768174468110885,22.98699117048335,22.912972702566435,23.437392036997608,23.0150355898204,23.109908561230668,23.288739322613765,23.0585206059626,23.20632519919792,24.660061113539086,23.060783957281387,23.094437699692435,22.83519500855192,23.051952371763605,22.9627588963819,23.189761813567884,23.02535106002415,23.043415890183724,24.103718576464075,22.961898612803793,22.974333839308827,23.30134249869485,23.040735702669394,22.600000000000023
171600,22.932815068765308,23.016831697280622,23.014231188744134,22.968030445097156,28.698773154938408,22.971863070351333,22.893849194154825,23.41832667036931,22.99735418372552,23.08859278156831,23.26730423425562,23.0376416913507,23.186529849884437,24.654892960728944,23.04200986190972,23.072372938937974,22.808627864239043,23.030637062039716,22.938276290742692,23.166756425078802,23.00106738148628,23.020717312425177,24.080845112677252,22.939494340746364,22.950597855197543,23.276617539344898,23.016545757431516,22.600000000000023
171900,22.91317568461011,23.000469862846103,22.995630199853622,22.95245526079907,28.629371841765874,22.95673497021926,22.87472568574327,23.399261303741014,22.97967277763064,23.067277001906064,23.245869145897473,23.016762776738744,23.166734500570897,24.6497248079188,23.023235766537994,23.0503081781834,22.782060719926164,23.009321752315827,22.913793685103542,23.143751036589606,22.976783702948467,22.99801873466663,24.057971648890486,22.91709006868888,22.926861871086203,23.251892579994944,22.992355812193523,22.5
172200,22.893536300455082,22.984108028411697,22.97702921096311,22.936880076501097,28.559970528593283,22.94160687008724,22.85560217733166,23.38019593711283,22.96199137153576,23.045961222243818,23.224434057539384,22.99588386212679,23.146939151257413,24.64455665510866,23.004461671166325,23.02824341742894,22.75549357561323,22.98800644259194,22.88931107946439,23.120745648100467,22.952500024410654,22.975320156908083,24.03509818510372,22.894685796631393,22.90312588697492,23.22716762064499,22.968165866955587,22.399999999999977
172500,22.87389691629994,22.967746193977177,22.958428222072598,22.921304892203125,28.49056921542069,22.926478769955224,22.83647866892005,23.361130570484534,22.94430996544088,23.024645442581573,23.202998969181237,22.975004947514833,23.12714380194393,24.63938850229846,22.985687575794657,23.006178656674365,22.72892643130035,22.96669113286805,22.8648284738253,23.097740259611328,22.928216345872784,22.95262157914965,24.012224721316898,22.872281524573964,22.87938990286358,23.20244266129515,22.94397592171765,22.399999999999977
172800,22.854257532144857,22.95138435954277,22.939827233182086,22.905729707905095,28.421167902248158,22.91135066982315,22.81735516050844,23.342065203856237,22.926628559346,23.003329662919327,23.18156388082309,22.954126032902877,23.107348452630504,24.634220349488317,22.96691348042293,22.984113895919847,22.702359286987416,22.945375823144218,22.840345868186148,23.07473487112219,22.903932667335027,22.929923001391103,23.98935125753019,22.84987725251642,22.855653918752296,23.17771770194514,22.919785976479716,22.30000000000001
173100,22.834618147989772,22.93502252510831,22.921226244291574,22.890154523607123,28.35176658907568,22.89622256969119,22.798231652096888,23.322999837228053,22.908947153251063,22.982013883257025,23.160128792464945,22.933247118290865,23.087553103316907,24.629052196678174,22.948139385051263,22.96204913516533,22.67579214267448,22.92406051342033,22.815863262546998,23.05172948263305,22.879648988797214,22.907224423632556,23.96647779374331,22.827472980458992,22.831917934640956,23.15299274259519,22.89559603124178,22.399999999999977
173400,22.81497876383463,22.918660690673846,22.902625255401063,22.87457933930915,28.28236527590309,22.881094469559116,22.779108143685278,23.303934470599756,22.891265747156297,22.960698103594723,23.1386937041068,22.912368203678966,23.067757754003424,24.62388404386803,22.929365289679595,22.939984374410813,22.64922499836166,22.902745203696497,22.791380656907847,23.02872409414391,22.855365310259458,22.884525845874123,23.943604329956543,22.805068708401564,22.808181950529615,23.128267783245292,22.871406086003844,22.30000000000001
173700,22.795339379679547,22.902298856239383,22.88402426651055,22.85900415501112,28.212963962730555,22.8659663694271,22.759984635273668,23.28486910397146,22.87358434106136,22.939382323932477,23.117258615748653,22.89148928906701,23.04796240468994,24.61871589105789,22.91059119430787,22.917919613656295,22.622657854048725,22.88142989397261,22.76689805126864,23.005718705654772,22.831081631721645,22.861827268115576,23.92073086616972,22.78266443634402,22.784445966418332,23.103542823895395,22.84721614076591,22.30000000000001
174000,22.775699995524405,22.88593702180492,22.86542327762004,22.84342897071315,28.14356264955802,22.850838269295025,22.740861126862058,23.26580373734322,22.85590293496648,22.918066544270175,23.095823527390564,22.870610374455055,23.0281670553764,24.61354773824769,22.8918170989362,22.89585485290172,22.596090709735847,22.86011458424872,22.74241544562949,22.982713317165633,22.806797953183832,22.83912869035703,23.897857402382954,22.760260164286592,22.76070998230705,23.078817864545385,22.823026195527973,22.19999999999999
174300,22.75606061136932,22.869575187370458,22.846822288729527,22.827853786415062,28.074161336385487,22.835710169163008,22.721737618450447,23.24673837071498,22.8382215288716,22.89675076460793,23.07438843903242,22.849731459843156,23.008371706062917,24.608379585437604,22.873043003564476,22.87379009214726,22.569523565422912,22.83879927452483,22.717932839990397,22.959707928676494,22.782514274645962,22.816430112598482,23.874983938596188,22.737855892229106,22.736973998195708,23.05409290519549,22.798836250290037,22.100000000000023
174600,22.736421227214237,22.853213352935995,22.828221299839015,22.812278602117146,28.004760023212953,22.820582069030934,22.702614110038894,23.227673004086682,22.82054012277672,22.875434984945684,23.052953350674215,22.828852545231143,22.988576356749434,24.603211432627404,22.854268908192807,22.851725331392686,22.542956421110034,22.817483964801,22.693450234351246,22.93670254018741,22.758230596108206,22.79373153484005,23.852110474809365,22.71545162017162,22.713238014084368,23.02936794584548,22.774646305052045,21.899999999999977
174900,22.716781843059096,22.836851518501533,22.809620310948503,22.796703417819117,27.93535871004042,22.805453968898973,22.683490601627284,23.208607637458385,22.802858716681783,22.854119205283382,23.03151826231607,22.807973630619244,22.96878100743595,24.59804327981732,22.835494812821082,22.82966057063817,22.516389276797156,22.796168655077054,22.668967628712096,22.913697151698273,22.733946917570393,22.771032957081502,23.8292370110226,22.69304734811419,22.689502029973028,23.004642986495583,22.750456359814166,21.899999999999977
175200,22.697142458904068,22.82048968406707,22.791019322057934,22.781128233521144,27.865957396867884,22.7903258687669,22.66436709321573,23.189542270830202,22.78517731058696,22.832803425621137,23.01008317395798,22.787094716007232,22.948985658122467,24.592875127007176,22.81672071744947,22.80759580988365,22.489822132484278,22.774853345353222,22.644485023072946,22.890691763209134,22.709663239032523,22.748334379322955,23.806363547235833,22.67064307605665,22.6657660458618,22.979918027145686,22.726266414576173,21.80000000000001
175500,22.677503074748927,22.804127849632607,22.77241833316748,22.765553049223172,27.79655608369535,22.775197768634882,22.645243584804064,23.170476904201905,22.767495904492023,22.81148764595889,22.98864808559989,22.766215801395333,22.929190308808927,24.587706974196976,22.797946622077745,22.785531049129133,22.4632549881714,22.75353803562939,22.620002417433795,22.867686374719995,22.68537956049471,22.725635801564408,23.783490083449067,22.64823880399922,22.64203006175046,22.955193067795733,22.702076469338238,21.899999999999977
175800,22.657863690593842,22.787766015198144,22.753817344276968,22.749977864925086,27.727154770522816,22.76006966850281,22.626120076392567,23.15141153757361,22.749814498397143,22.790171866296646,22.96721299724169,22.745336886783377,22.909394959495444,24.582538821386834,22.779172526706077,22.763466288374616,22.436687843858465,22.732222725905444,22.59551981179459,22.8446809862308,22.661095881956896,22.70293722380586,23.760616619662244,22.62583453194179,22.61829407763912,22.93046810844578,22.67788652410036,21.899999999999977
176100,22.638224306438758,22.771404180763682,22.735216355386456,22.734402680627113,27.65775345735028,22.74494156837079,22.606996567980957,23.132346170945368,22.732133092302263,22.768856086634344,22.945777908883542,22.72445797217142,22.88959961018196,24.57737066857669,22.76039843133435,22.7414015276201,22.410120699545587,22.710907416181612,22.571037206155438,22.82167559774166,22.636812203419083,22.680238646047428,23.737743155875478,22.603430259884306,22.59455809352778,22.905743149095827,22.653696578862366,22
176400,22.61858492228356,22.75504234632922,22.716615366495944,22.71882749632914,27.58835214417769,22.729813468238717,22.58787305956929,23.11328080431707,22.714451686207326,22.74754030697204,22.924342820525396,22.703579057559466,22.869804260868477,24.57220251576655,22.741624335962683,22.71933676686558,22.38355355523271,22.689592106457724,22.546554600516345,22.798670209252577,22.612528524881213,22.65754006828888,23.714869692088655,22.58102598782682,22.570822109416497,22.881018189745873,22.629506633624487,22
176700,22.598945538128532,22.738680511894756,22.698014377605432,22.703252312031168,27.518950831005156,22.7146853681067,22.56874955115768,23.09421543768883,22.696770280112503,22.726224527309796,22.90290773216725,22.682700142947567,22.850008911554937,24.567034362956406,22.722850240591015,22.697272006111007,22.356986410919774,22.668276796733835,22.522071994877194,22.77566482076338,22.588244846343457,22.634841490530334,23.69199622830189,22.558621715769334,22.547086125305213,22.85629323039592,22.605316688386495,21.899999999999977
177000,22.57930615397339,22.72231867746035,22.679413388714863,22.68767712773314,27.449549517832622,22.699557267974683,22.549626042746183,23.075150071060534,22.679088874017623,22.70490874764755,22.881472643809104,22.66182122833561,22.830213562241454,24.561866210146263,22.704076145219346,22.67520724535649,22.330419266606896,22.646961487010003,22.497589389238044,22.7526594322743,22.563961167805644,22.612142912771787,23.669122764515123,22.53621744371185,22.523350141193873,22.831568271045967,22.581126743148502,21.80000000000001
177300,22.559666769818307,22.705956843025888,22.660812399824408,22.67210194343511,27.380148204660145,22.684429167842723,22.530502534334516,23.056084704432237,22.661407467922743,22.68359296798525,22.860037555451015,22.6409423137236,22.81041821292797,24.55669805733612,22.685302049847564,22.65314248460197,22.303852122294018,22.625646177286058,22.473106783598894,22.72965404378516,22.539677489267774,22.589444335013354,23.6462493007283,22.51381317165442,22.49961415708259,22.80684331169607,22.556936797910623,21.600000000000023
177600,22.54002738566328,22.68959500859137,22.642211410933896,22.656526759137137,27.310746891487497,22.66930106771065,22.511379025922963,23.037019337803997,22.643726061827863,22.662277188323003,22.83860246709287,22.6200633991117,22.790622863614487,24.55152990452592,22.666527954475896,22.631077723847454,22.277284977981083,22.604330867562226,22.448624177959744,22.70664865529602,22.515393810730018,22.566745757254807,23.623375836941477,22.491408899596877,22.475878172971306,22.782118352346174,22.53274685267263,21.30000000000001
177900,22.520388001508138,22.673233174156962,22.623610422043384,22.640951574839107,27.241345578314963,22.65417296757863,22.492255517511353,23.017953971175757,22.626044655732983,22.6409614086607,22.817167378734723,22.599184484499688,22.770827514301004,24.546361751715835,22.647753859104228,22.609012963092937,22.250717833668205,22.58301555783828,22.424141572320536,22.683643266806826,22.491110132192148,22.54404717949626,23.60050237315471,22.469004627539448,22.452142188859966,22.757393392996164,22.508556907434695,21.30000000000001
178200,22.500748617352997,22.656871339722443,22.605009433152873,22.625376390541135,27.17194426514243,22.639044867446557,22.473132009099743,22.99888860454746,22.608363249638103,22.619645628998455,22.795732290376634,22.57830556988779,22.751032164987464,24.541193598905636,22.628979763732502,22.58694820233842,22.224150689355326,22.561700248114448,22.399658966681443,22.660637878317743,22.46682645365439,22.521348601737714,23.577628909367945,22.44660035548202,22.428406204748626,22.732668433646268,22.48436696219676,21.30000000000001
178500,22.481109233197856,22.64050950528798,22.58640844426236,22.609801206243105,27.102542951969895,22.623916767314483,22.454008500688133,22.97982323791922,22.590681843543166,22.598329849336153,22.77429720201843,22.557426655275833,22.73123681567398,24.53602544609555,22.610205668360834,22.564883441583902,22.19758354504239,22.54038493839056,22.375176361042293,22.637632489828604,22.44254277511658,22.498650023979224,23.554755445581122,22.424196083424476,22.404670220637286,22.707943474296258,22.460177016958824,21.30000000000001
