% Model,SmartRoom_Radiation.mph
% Version,COMSOL 6.1.0.282
% Date,"May 26 2023, 14:03"
% Table,3x3x3 coarser - 3x3x3
% Time (s),"Temperature (degC), Point: (2.35, 7.65, 0.15)","Temperature (degC), Point: (5.15, 7.65, 0.15)","Temperature (degC), Point: (7.95, 7.65, 0.15)","Temperature (degC), Point: (2.35, 3, 0.15)","Temperature (degC), Point: (5.15, 3, 0.15)","Temperature (degC), Point: (7.95, 3, 0.15)","Temperature (degC), Point: (2.35, -1.65, 0.15)","Temperature (degC), Point: (5.15, -1.65, 0.15)","Temperature (degC), Point: (7.95, -1.65, 0.15)","Temperature (degC), Point: (2.35, 7.65, 1.5)","Temperature (degC), Point: (5.15, 7.65, 1.5)","Temperature (degC), Point: (7.95, 7.65, 1.5)","Temperature (degC), Point: (2.35, 3, 1.5)","Temperature (degC), Point: (5.15, 3, 1.5)","Temperature (degC), Point: (7.95, 3, 1.5)","Temperature (degC), Point: (2.35, -1.65, 1.5)","Temperature (degC), Point: (5.15, -1.65, 1.5)","Temperature (degC), Point: (7.95, -1.65, 1.5)","Temperature (degC), Point: (2.35, 7.65, 2.85)","Temperature (degC), Point: (5.15, 7.65, 2.85)","Temperature (degC), Point: (7.95, 7.65, 2.85)","Temperature (degC), Point: (2.35, 3, 2.85)","Temperature (degC), Point: (5.15, 3, 2.85)","Temperature (degC), Point: (7.95, 3, 2.85)","Temperature (degC), Point: (2.35, -1.65, 2.85)","Temperature (degC), Point: (5.15, -1.65, 2.85)","Temperature (degC), Point: (7.95, -1.65, 2.85)",T_outer (degC)
194400,25.757834741084935,25.980401945314384,23.671725748529013,26.004588729009413,24.93282755534932,23.096969180467966,25.564687851654185,25.456399126006318,22.951431049155588,26.502417449848053,27.42371385439776,24.001186109477658,23.574322509428555,26.870082346612605,23.412823524005262,26.252307166538117,26.613558159543857,23.153977437078538,27.156029344393687,27.370399701160636,24.127860060875776,26.006924824237103,26.816831183876275,23.735587987753945,26.602515906310998,26.70189649787926,23.612263465497733,20.30000000000001
198000,25.35758323022924,25.60726661408927,23.729132455541162,25.571108042450305,24.784833525051056,23.208337166313356,25.67280336234893,25.61979853046546,22.908335701154556,26.02431838114154,26.93049998451619,24.040198500396116,23.422306947460527,26.789000759291923,23.502521158789477,26.425437431822786,26.93857927282619,23.101113776968702,26.661456510460653,26.939945206284904,24.14288449796254,25.690505081266963,26.614152024954592,23.802861409350385,26.565387490918283,26.7591441378039,23.647264138537537,21.100000000000023
201600,24.957331719373542,25.23413128286404,23.78653916255331,25.13762735589114,24.63683949475285,23.319705152158804,25.780918873043618,25.783197934924658,22.86524035315341,25.546219312435028,26.43728611463456,24.079210891314574,23.270291385492555,26.707919171971184,23.592218793573807,26.5985676971074,27.26360038610858,23.048250116858867,26.16688367652756,26.509490711409285,24.157908935049363,25.374085338296823,26.41147286603308,23.870134830946824,26.528259075525625,26.816391777728484,23.682264811577397,21.5
205200,25.0757735156335,25.20245865207545,24.164999762667208,27.64951559668623,24.779986863003558,23.794311516182574,26.270971579413924,26.346438203174955,23.484333832246648,25.739198850550792,26.308340905811235,24.44394226408599,23.866434938732993,26.717866036053465,24.058061365341132,27.185098396067076,27.90056877327868,23.68071258616908,26.42030931140755,26.764036946841202,24.590291556505406,26.11201704210714,27.039632122682065,24.425238673204376,27.19921413953591,27.64706010512475,24.35022984177158,23.600000000000023
208800,25.239753239366962,25.200764244398783,24.5716468242191,30.4199882355382,24.948694568566793,24.300807867399385,26.794555908570715,26.944781920817206,24.1615632201096,25.99109476276908,26.21137613637393,24.837269663004008,24.528262037644197,26.735804611154833,24.556927036934326,27.807922987213146,28.56492411944555,24.373342270188118,26.739404388240587,27.078721829038273,25.05931553513642,26.94251400376146,27.740733634400442,25.023170880530017,27.932334366828456,28.545629781332423,25.073765060734274,24.69999999999999
212400,25.403732963100424,25.199069836722117,24.978293885771052,33.19046087439017,25.11740227413003,24.80730421861631,27.31814023772762,27.543125638459514,24.838792607972607,26.242990674987368,26.11441136693668,25.230597061922026,25.190089136555343,26.7537431862562,25.055792708527463,28.43074757835916,29.22927946561242,25.0659719542071,27.05849946507368,27.393406711235343,25.528339513767435,27.773010965415835,28.441835146118933,25.6211030878556,28.665454594121,29.444199457540094,25.79730027969697,26.30000000000001
216000,25.567712686833943,25.19737542904545,25.38494094732289,35.96093351324214,25.28610997969332,25.313800569833177,27.841724566884466,28.14146935610171,25.516021995835615,26.494886587205713,26.017446597499372,25.623924460840158,25.851916235466433,26.771681761357627,25.5546583801206,29.053572169505173,29.893634811779236,25.758601638226082,27.377594541906774,27.708091593432414,25.99736349239845,28.60350792707021,29.142936657837424,26.219035295181243,29.398574821413604,30.342769133747765,26.52083549865972,28.19999999999999
219600,26.13572615648178,25.51576060825198,25.519953450126707,37.921836268624816,25.573994772012384,25.567069256257298,28.345383544365404,28.50103301016236,25.901187488853964,27.156297997919637,26.306651321117897,25.73264125362482,26.30975487321615,26.882601872367445,25.815852280049114,29.664016567177327,30.246443788390934,26.15427374624221,28.085137975080556,28.36475884745596,26.228356777169324,29.578018213229427,29.925501662687793,26.598162658539366,30.20455382371216,31.06000504835731,26.942221491157,27.69999999999999
223200,26.920111159253565,26.005557486693817,25.50949794061694,39.44919138441418,25.925702275269202,25.684727344273085,28.838371930754022,28.732723166132644,26.129944480511483,28.03701657577875,26.80266076365683,25.68894099259876,26.65835190298776,27.04331623368472,25.949766203650483,30.267831020025938,30.432410845728384,26.39091664780642,29.000706523113593,29.204567363420324,26.331877872594873,30.62965172022973,30.751692679179087,26.86011382059519,31.049550766984567,31.68013158930455,27.20179800109571,28.69999999999999
226800,27.70449616202535,26.49535436513571,25.49904243110717,40.97654650020348,26.27740977852602,25.802385432288872,29.33136031714264,28.964413322102928,26.35870147216906,28.917735153637864,27.29867020619588,25.645240731572585,27.00694893275943,27.204030595002052,26.08368012725191,30.87164547287449,30.618377903065834,26.627559549370744,29.916275071146686,30.044375879384745,26.435398968020422,31.68128522723009,31.57788369567038,27.122064982651125,31.89454771025703,32.30025813025196,27.46137451103442,28.100000000000023
230400,28.488881164797192,26.985151243577604,25.488586921597346,42.50390161599296,26.62911728178284,25.92004352030466,29.824348703531257,29.196103478073212,26.587458463826636,29.798453731496977,27.794679648734814,25.601540470546524,27.355545962530925,27.364744956319385,26.217594050853222,31.475459925723044,30.804344960403398,26.864202450934954,30.831843619179892,30.884184395349166,26.538920063445914,32.732918734230395,32.40407471216167,27.384016144706948,32.739544653529435,32.9203846711992,27.72095102097319,26.5
234000,29.132018278263445,27.647361171978105,26.070987468620785,41.380717109487136,26.833582658113187,26.486970391295984,29.880241556539772,29.1155373327789,27.169448236693427,30.537882093086125,28.665156445215302,26.19188967504391,27.311166764207428,27.560793366892995,26.77834937327441,31.506893575688196,30.653370824149988,27.44250762176455,31.497562002128006,31.596120647108705,27.17673645874123,32.94853497845787,32.61349196004312,27.99605643521636,32.894922785211065,32.90569370449293,28.264611760808066,25.5
237600,29.742022357921485,28.35001465986352,26.79245642835491,39.635785833191676,27.00350891040125,27.15928388327302,29.833603312226614,28.96172408526263,27.83429711449611,31.24416749207643,29.623473417992898,26.930970180805275,27.17460569530664,27.765130214584758,27.439230443183646,31.40406176805027,30.42335916023154,28.100957760240703,32.10467211837965,32.27806143434236,27.93988445595386,32.96804359680982,32.6782303300468,28.690218412541185,32.88853451095548,32.742091274072095,28.874911177084698,24.899999999999977
241200,30.35202643757964,29.052668147748875,27.513925388089092,37.890854556896215,27.17343516268926,27.831597375250055,29.7869650679134,28.807910837746306,28.499145992298793,31.950452891066675,30.581790390770493,27.670050686566697,27.038044626405906,27.96946706227658,28.100111513092884,31.301229960412456,30.19334749631321,28.759407898716745,32.71178223463136,32.96000222157602,28.70303245316643,32.98755221516177,32.74296870005054,29.384380389866124,32.88214623669995,32.57848884365126,29.485210593361273,24.30000000000001
244800,30.96203051723768,29.755321635634346,28.235394347823274,36.145923280600755,27.343361414977323,28.50391086722709,29.740326823600242,28.65409759022998,29.163994870101533,32.656738290056865,31.54010736354803,28.40913119232812,26.901483557505117,28.173803909968342,28.760992583002064,31.19839815277453,29.963335832394876,29.4178580371929,33.318892350883004,33.641943008809676,29.466180450379056,33.007060833513776,32.80770707005428,30.078542367191005,32.87575796244437,32.41488641323042,30.095510009637906,23.80000000000001
248400,30.713454171114677,29.823695710306765,27.560894413642302,34.83320308724325,27.252218783861736,27.54653233301775,29.272664496659218,28.30308527827549,28.15634353454982,32.406749154877616,31.82805053360545,27.807503000236352,26.463972348024015,28.288703969281528,27.882243500000413,30.599689085159298,29.56296859187296,28.423430337718344,33.13597491477583,33.404018416290455,28.704067000620853,32.2719741448621,32.231227581409485,29.016677000652066,32.184893017272884,31.759397235833376,29.027753017387454,22.899999999999977
252000,30.43718242998466,29.871609711156907,26.841364440604536,33.534424810459825,27.15265480323393,26.53658450762748,28.791421114378693,27.9457118779236,27.09474203583642,32.125913286924174,32.09436932613079,27.162627308130084,26.016753331597272,28.400719048797782,26.95383026909917,29.984984408771936,29.15710615853743,27.375685437844197,32.92757340697068,33.136421548139765,27.892752897092237,31.51254632931017,31.634064204164815,27.898167120132598,31.47194877561975,31.08804117241482,27.90586663471197,22.100000000000023
255600,30.16091068885453,29.91952371200705,26.121834467566714,32.235646533676345,27.05309082260601,25.526636682237267,28.310177732098225,27.58833847757171,26.033140537123074,31.845077418970845,32.36068811865613,26.517751616023816,25.569534315170472,28.512734128314037,26.02541703819793,29.370279732384574,28.751243725201846,26.327940537970107,32.71917189916559,32.868824679989075,27.08143879356362,30.75311851375824,31.036900826920203,26.77965723961313,30.759004533966618,30.41668510899615,26.783980252036656,21.399999999999977
259200,29.82616904284987,29.87834715780474,25.409831834088322,30.9743657348713,26.92635526411584,24.56018932887025,27.812962144832284,27.21342726673072,25.014622036069397,31.48470535233264,32.49196188214307,25.870941903166226,25.107299812723227,28.603728032683534,25.12905502347354,28.745390508719254,28.330860786932533,25.321386013653296,32.41244559293796,32.509430578187846,26.275739271872112,29.978619397791192,30.418243581426907,25.702985543528484,30.029192352746804,29.729093970367785,25.70312764759933,20.80000000000001
262800,29.09132927170947,29.227541357236987,24.74933731322585,29.969672845155287,26.613689911776703,23.89140719894283,27.206451882252054,26.718508248271633,24.290912063023256,30.580082631576943,31.69914892028055,25.21089806450931,24.542317275749724,28.550878146261766,24.452013213359464,28.05081041964155,27.811116872919513,24.596689174404332,31.432901918741493,31.52188595767211,25.508459235747637,29.10099032030962,29.652507998683348,24.912604361980243,29.183956159635613,28.930409386884264,24.903061163397524,20.30000000000001
266400,28.35648950056907,28.576735556669178,24.088842792363266,28.964979955439276,26.30102455943768,23.22262506901552,26.599941619671824,26.223589229812546,23.567202089977172,29.67545991082136,30.906335958417912,24.550854225852447,23.97733473877628,28.49802825983994,23.774971403245274,27.356230330563903,27.29137295890638,23.871992335155483,30.453358244545086,30.534341337156434,24.741179199623218,28.223361242828105,28.88677241593973,24.122223180432,28.338719966524422,28.1317248034008,24.102994679195774,19.30000000000001
270000,27.621649729428725,27.925929756101368,23.428348271500795,27.960287065723378,25.988359207098654,22.553842939088213,25.993431357091595,25.728670211353403,22.84349211693109,28.770837190065663,30.113522996555275,23.89081038719553,23.41235220180289,28.445178373418173,23.097929593131084,26.661650241486257,26.771629044893245,23.14729549590652,29.47381457034868,29.5467967166407,23.9738991634988,27.345732165346533,28.121036833196115,23.33184199888376,27.493483773413118,27.333040219917223,23.30292819499391,18.899999999999977
273600,26.913487877182263,27.288599647393937,23.048352014818988,27.050584335788983,25.67165661649858,22.18575249322066,25.523131353154156,25.352514546151042,22.380469977368193,27.91638548125627,29.335682689157295,23.505208634742587,22.937355489986885,28.35039980463273,22.709806667888984,26.146822740177527,26.424572056342413,22.679157743609892,28.549692555721435,28.63783744627534,23.501684709985227,26.557213019433675,27.446108696181625,22.85945098282673,26.79905310676395,26.69321264574296,22.805300256998862,18.30000000000001
277200,26.271842819124515,26.68486885449488,23.367729850359183,26.37772320258017,25.34488786790581,22.567384952741634,25.3924481602794,25.272474839511858,22.567428034396244,27.18702654632989,28.595174115896498,23.803880938198745,22.686722928752033,28.15107929063481,23.042053201699787,26.080177345316258,26.50808016268263,22.85070586980737,27.763754900144704,27.92481720634862,23.76516544726769,25.990874134353476,26.997593279079183,23.17991365510011,26.480630036737466,26.449467653409954,23.061750724173066,17.5
280800,25.63019776106671,26.081138061595766,23.687107685899434,25.704862069371302,25.01811911931304,22.949017412262606,25.261764967404588,25.192435132872617,22.754386091424237,26.457667611403565,27.85466554263553,24.102553241654846,22.436090367516954,27.951758776637007,23.374299735510476,26.013531950455103,26.59158826902285,23.02225399600485,26.977817244567973,27.2117969664219,24.02864618455021,25.424535249273333,26.549077861976798,23.50037632737343,26.16220696671087,26.20572266107689,23.318201191347384,17.69999999999999
284400,24.988552703008907,25.477407268696766,24.006485521439686,25.032000936162433,24.69135037072033,23.330649871783635,25.131081774529832,25.112395426233434,22.941344148452288,25.72830867647724,27.114156969374676,24.401225545111004,22.185457806282045,27.75243826263909,23.706546269321223,25.946886555593892,26.675096375363125,23.193802122202328,26.1918795889913,26.498776726495237,24.292126921832676,24.858196364193248,26.100562444874356,23.820838999646753,25.843783896684386,25.961977668743884,23.57465165852159,19
288000,24.549029591264173,25.007028920665675,24.024650137947617,25.773171969451084,24.46545649403646,23.425255024731655,25.201119587894937,25.2738764197494,22.999587988393557,25.268559333128337,26.52868768670419,24.40082644163249,22.136311794511585,27.57309251626765,23.787167421057404,26.095753828655802,26.9817044718003,23.252094605361663,25.726167920605462,26.084572656063983,24.295715083728282,24.717442950088127,25.99732575608141,23.908953561851774,25.868741714737666,26.137431835147595,23.69161836596345,19.543268457455383
291600,24.361576256044714,24.702956714002084,23.667166537164235,28.277806984314054,24.365365415529197,23.161903457272615,25.521480041179984,25.736562057416563,22.897310101087783,25.145044776440443,26.136570585944753,24.02745021178896,22.338443144862197,27.418657648222734,23.553982204981253,26.51339067886022,27.566544426144958,23.16914401644715,25.65981562165598,26.043027400970914,23.975186717986105,25.107444540662186,26.32469214365659,23.707302775714425,26.321935779770683,26.83567652573697,23.634632463181617,20.064420138330377
295200,24.17412292082531,24.39888450733838,23.309682936380852,30.782441999176967,24.265274337021992,22.89855188981352,25.841840494465032,26.199247695083727,22.79503221378195,25.02153021975255,25.74445348518543,23.65407398194543,22.540574495212866,27.264222780177874,23.3207969889051,26.931027529064522,28.151384380489617,23.08619342753252,25.593463322706498,26.0014821458779,23.654658352243928,25.497446131236188,26.652058531231773,23.50565198957713,26.775129844803757,27.53392121632635,23.577646560399785,20.585571819205427
298800,23.98666958560591,24.094812300674732,22.952199335597527,33.28707701403988,24.16518325851473,22.63520032235442,26.16220094775008,26.66193333275089,22.69275432647629,24.89801566306454,25.352336384425996,23.280697752101958,22.742705845563535,27.1097879121329,23.087611772828893,27.34866437926894,28.73622433483422,23.00324283861778,25.527111023757016,25.95993689078489,23.33412998650175,25.887447721810133,26.979424918807013,23.30400120343984,27.22832390983683,28.23216590691561,23.520660657617896,21.10672350008042
302400,24.18907554871447,24.069239429566267,22.833721634407766,35.24469134618238,24.203637183163778,22.639839967718558,26.478447992386236,26.918746996989682,22.850851146528328,25.19423303693611,25.274436281640988,23.145474281574707,23.069000861204472,27.031668198410443,23.099910352450138,27.777688175852177,29.028268087306344,23.178062443702288,25.8808141751922,26.278503893525112,23.302718603745916,26.62280312167468,27.553612529112343,23.426029809022793,27.826236021828947,28.83773025163339,23.72137935700789,21.62787518095547
306000,24.64733137686045,24.226435105265352,22.872094436505847,36.84331675989495,24.333012936562795,22.82035207765142,26.791995563001365,27.04045469648048,23.17982200760565,25.765904550919515,25.402744872271626,23.16654143074203,23.47677977922575,27.003631224839125,23.27331063278075,28.214184793288325,29.128160802074035,23.522046846517924,26.510183780525153,26.833398907319975,23.461043726940545,27.58480112279568,28.289779542742735,23.760476918004883,28.51912109699458,29.38247200193166,24.09121980870168,22.149026861830464
309600,25.105587205006316,24.383630780964495,22.910467238603815,38.44194217360757,24.46238868996187,23.000864187584284,27.105543133616493,27.162162395971222,23.508792868683088,26.33757606490292,25.53105346290215,23.187608579909238,23.88455869724703,26.975594251267864,23.446710913111474,28.65068141072436,29.22805351684167,23.866031249333673,27.139553385858108,27.388293921114723,23.619368850135174,28.5467991239168,29.025946556373015,24.09492402698686,29.212006172160216,29.92721375222999,24.461060260395357,22.670178542705514
313200,25.563843033152352,24.540826456663467,22.948840040701896,40.04056758732014,24.591764443360887,23.181376297517147,27.41909070423162,27.283870095461964,23.83776372976041,26.909247578886266,25.65936205353279,23.20867572907656,24.29233761526831,26.94755727769649,23.620111193442085,29.08717802816045,29.327946231609246,24.21001565214931,27.76892299119106,27.94318893490953,23.77769397332986,29.508797125037745,29.76211357000335,24.429371135968836,29.90489124732585,30.471955502528317,24.830900712089203,23.191330223580508
316800,26.170478216303366,25.059568839926328,23.09871089498438,39.2143231020147,24.741728927918984,23.4094640459694,27.500521443047035,27.18038847033688,24.079943334282177,27.60779080172233,26.297641122099947,23.353196392026803,24.507922563933903,26.991499101305635,23.838164008826084,29.17767029560082,29.135480299647043,24.448770578946892,28.42062375899883,28.642466486150852,24.029354911817677,29.938097703672554,30.127570743358888,24.749346383821205,30.183379263336235,30.558882568473507,25.090105408610043,23.69999999999999
320400,26.82332385051359,25.69090934329074,23.283306090018186,37.6328904586976,24.898105453785547,23.652368489879848,27.509662991122184,27.006775119246015,24.295093146732825,28.345846252472597,27.0947425943059,23.536164738999958,24.663651678784333,27.05785760602447,24.07012316438579,29.16040486938391,28.851963797098676,24.654753415911955,29.079279221350134,29.386709741551158,24.310083843791006,30.201497923930162,30.37757608090783,25.06481459475833,30.332809736129434,30.50323034456602,25.314854313422984,23.19999999999999
324000,27.476169484723755,26.32224984665504,23.467901285051994,36.0514578153805,25.054481979651996,23.895272933790352,27.51880453919739,26.833161768155264,24.51024295918353,29.083901703222864,27.89184406651185,23.719133085973112,24.819380793634878,27.124216110743305,24.302082319945498,29.143139443166888,28.568447294550424,24.860736252877075,29.73793468370144,30.130952996951464,24.59081277576439,30.46489814418777,30.62758141845677,25.3802828056954,30.48224020892252,30.447578120658477,25.539603218235982,22.69999999999999
327600,28.12901511893392,26.953590350019454,23.6524964800858,34.4700251720634,25.21085850551856,24.1381773777008,27.527946087272596,26.659548417064343,24.725392771634176,29.82195715397313,28.688945538717746,23.90210143294621,24.975109908485365,27.190574615462026,24.534041475505205,29.125874016949922,28.284930792002115,25.066719089842195,30.396590146052745,30.87519625235177,24.87154170773772,30.72829836444538,30.87758675600577,25.695751016632585,30.63167068171566,30.39192589675099,25.764352123048866,22.899999999999977
331200,28.074075554738897,27.177313284881507,23.53039948851989,33.23641685738221,25.2066220306765,23.74984342221626,27.1890840332876,26.38876701230828,24.29416685127711,29.778670078441337,29.123175290116023,23.83697962111546,24.720751551715352,27.233014832342235,24.162557853175144,28.65246718722608,27.921343326795295,24.626491145970363,30.462907069187224,30.891218763110544,24.696332105696968,30.240421411228454,30.500626695730602,25.246871826552876,30.149285151509332,29.91467950527465,25.27730856019042,22
334800,27.958656984587833,27.366206012204884,23.38209618659056,32.03252952258396,25.188661456138277,23.30757125072671,26.820485680819615,26.109682767496224,23.8077092562786,29.66861865207636,29.5263982883165,23.75065893959129,24.431351938509692,27.273411273404633,23.73951110203086,28.140083873221784,27.55091393802394,24.131045622314105,30.478609701259984,30.845016086267606,24.48216335421887,29.688349138935052,30.070093539953064,24.732680489337554,29.61291205008132,29.401408630340768,24.729443577233326,21.19999999999999
338400,27.843238414436712,27.555098739528262,23.233792884661227,30.828642187785704,25.1707008816,22.86529907923716,26.451887328351518,25.830598522684056,23.32125166128003,29.5585672257115,29.929621286516976,23.664338258067062,24.14195232530409,27.31380771446709,23.31646435088669,27.627700559217544,27.18048454925264,23.635600098657903,30.494312333332687,30.79881340942461,24.267994602740828,29.13627686664165,29.639560384175695,24.218489152122288,29.076538948653365,28.888137755406774,24.181578594276232,20.600000000000023
342000,27.69433632004086,27.692060440221212,23.081692659227087,29.65309026316413,25.13927549677794,22.441457417219226,26.077128885745594,25.54565979969783,22.852440796045016,29.40140097964155,30.2515879544182,23.568302893642226,23.85437336380886,27.345705662384432,22.909077784565625,27.113079532755023,26.806833756737774,23.15777329712006,30.445123068538294,30.691391444563635,24.04746313024424,28.57152270523801,29.190713802238122,23.71854846001287,28.527364185134502,28.362059728512804,23.6506972655842,20.19999999999999
345600,27.160546112568568,27.232082741591285,22.88594736487579,28.80324964886944,24.95307412764828,22.22947171043711,25.631561126526776,25.193424724003478,22.58647645529578,28.702656913935982,29.6395252347387,23.360598699394586,23.587722521954902,27.279914700177585,22.68170270517703,26.572736335610443,26.39615340905351,22.882471076370166,29.650011135731972,29.880262902197046,23.75379312940902,27.860992121550055,28.53135712025363,23.382416806188246,27.831036226798176,27.688765401573505,23.315040507503852,19.899999999999977
